stdg_Cd,bjd_Nm,etc_Area,excespoor_Drain_Area,exceswell_Drain_Area,moderpoor_Drain_Area,moderwell_Drain_Area,poor_Drain_Area,well_Drain_Area
4691025331,전라남도 신안군 압해읍 신장리,66,127,22,84,12,19,375
4691025332,전라남도 신안군 압해읍 장감리,9,16,14,13,8,24,186
4691025333,전라남도 신안군 압해읍 가란리,5,4,11,17,11,0,112
4313033500,충청북도 충주시 대소원면,160,24,2998,486,438,6,2102
4313033521,충청북도 충주시 대소원면 대소리,8,0,30,40,8,0,66
4313033522,충청북도 충주시 대소원면 금곡리,4,0,303,28,32,0,117
4313033523,충청북도 충주시 대소원면 장성리,13,3,226,36,77,0,181
4313033524,충청북도 충주시 대소원면 만정리,11,0,277,30,111,0,184
4313033525,충청북도 충주시 대소원면 두정리,0,0,243,19,16,0,316
4313033526,충청북도 충주시 대소원면 탄용리,0,0,355,20,19,0,182
4313033527,충청북도 충주시 대소원면 매현리,1,0,271,35,14,0,290
4313033528,충청북도 충주시 대소원면 문주리,49,0,297,39,11,0,425
4372031521,충청북도 보은군 속리산면 상판리,20,0,696,2,28,0,72
4372031522,충청북도 보은군 속리산면 갈목리,3,0,445,0,6,0,57
4372031523,충청북도 보은군 속리산면 중판리,16,0,338,2,49,0,339
4372031524,충청북도 보은군 속리산면 하판리,12,0,84,0,49,0,152
4372031525,충청북도 보은군 속리산면 북암리,23,0,643,1,39,0,303
4372031526,충청북도 보은군 속리산면 백현리,12,0,121,0,14,0,184
4372031527,충청북도 보은군 속리산면 사내리,52,0,1989,0,8,0,228
4372031528,충청북도 보은군 속리산면 삼가리,86,0,714,0,14,0,101
4372031529,충청북도 보은군 속리산면 구병리,1,0,235,0,7,0,62
4372031530,충청북도 보은군 속리산면 도화리,3,0,676,0,3,0,47
4372031531,충청북도 보은군 속리산면 만수리,10,0,1185,0,4,0,98
4372032500,충청북도 보은군 장안면,79,45,1939,162,298,0,458
4812533034,경상남도 창원시마산합포구 진북면 대티리,3,7,233,0,55,0,88
4812533035,경상남도 창원시마산합포구 진북면 정현리,3,0,393,1,64,0,118
4812534000,경상남도 창원시마산합포구 진전면,212,66,5050,136,1094,0,1281
4812534021,경상남도 창원시마산합포구 진전면 율티리,11,19,18,10,6,0,80
4812534022,경상남도 창원시마산합포구 진전면 근곡리,7,17,123,9,44,0,76
4812534023,경상남도 창원시마산합포구 진전면 임곡리,13,0,42,0,78,0,39
4812534024,경상남도 창원시마산합포구 진전면 봉곡리,11,0,81,6,58,0,32
4812534025,경상남도 창원시마산합포구 진전면 곡안리,21,0,372,13,86,0,43
4812534026,경상남도 창원시마산합포구 진전면 동산리,4,0,72,0,19,0,59
4812534027,경상남도 창원시마산합포구 진전면 양촌리,9,0,50,4,87,0,59
4683036022,전라남도 영암군 군서면 마산리,7,11,0,100,36,0,168
4683036024,전라남도 영암군 군서면 동호리,27,9,0,124,10,124,66
4683036027,전라남도 영암군 군서면 서구림리,12,4,0,209,47,0,105
4683037021,전라남도 영암군 서호면 몽해리,23,24,0,111,30,0,64
4683037024,전라남도 영암군 서호면 엄길리,88,0,94,199,35,0,73
4683037027,전라남도 영암군 서호면 소산리,28,0,114,90,38,0,69
4683037030,전라남도 영암군 서호면 태백리,84,52,318,4,24,28,101
4683038023,전라남도 영암군 학산면 용산리,17,2,328,41,132,0,176
4683038030,전라남도 영암군 학산면 매월리,107,61,483,1,16,16,189
4683039025,전라남도 영암군 미암면 춘동리,80,16,14,35,13,33,178
4683039028,전라남도 영암군 미암면 신포리,105,22,5,41,22,0,148
5013031023,제주특별자치도 서귀포시 안덕면 감산리,11,0,148,6,20,0,283
5013031024,제주특별자치도 서귀포시 안덕면 상창리,178,0,65,0,0,0,1072
5013031025,제주특별자치도 서귀포시 안덕면 사계리,75,10,182,16,0,0,518
5013031026,제주특별자치도 서귀포시 안덕면 덕수리,162,0,116,0,0,0,718
5013031027,제주특별자치도 서귀포시 안덕면 서광리,511,0,93,0,0,0,1156
5013031028,제주특별자치도 서귀포시 안덕면 동광리,122,0,124,0,0,0,1321
5013031029,제주특별자치도 서귀포시 안덕면 광평리,13,0,213,0,0,0,799
5013031030,제주특별자치도 서귀포시 안덕면 상천리,21,0,74,0,0,0,1591
5013032000,제주특별자치도 서귀포시 표선면,196,0,2147,0,0,0,11198
5013032021,제주특별자치도 서귀포시 표선면 표선리,12,0,576,0,0,0,475
4812914200,경상남도 창원시진해구 자은동,4,0,300,25,132,0,232
4812914300,경상남도 창원시진해구 덕산동,26,23,0,38,16,0,7
4812914400,경상남도 창원시진해구 풍호동,3,0,45,46,54,0,75
4812914500,경상남도 창원시진해구 장천동,35,0,27,2,79,0,152
4812914600,경상남도 창원시진해구 행암동,8,0,0,1,48,0,159
4812914700,경상남도 창원시진해구 북부동,3,0,378,1,89,0,153
4812914800,경상남도 창원시진해구 성내동,1,0,41,11,20,0,38
4812914900,경상남도 창원시진해구 서중동,3,2,9,11,20,0,107
4812915000,경상남도 창원시진해구 남문동,253,36,69,10,47,0,110
4812915100,경상남도 창원시진해구 제덕동,227,6,29,6,25,0,127
4812915200,경상남도 창원시진해구 수도동,211,0,4,0,3,0,1
4812915300,경상남도 창원시진해구 연도동,2,0,5,0,0,0,46
4827035024,경상남도 밀양시 단장면 안법리,5,0,270,28,69,0,99
4827035026,경상남도 밀양시 단장면 감물리,18,0,310,3,128,0,308
4311313400,충청북도 청주시흥덕구 송절동,11,45,39,32,20,0,94
4311313500,충청북도 청주시흥덕구 화계동,0,9,0,2,7,0,49
4311313600,충청북도 청주시흥덕구 외북동,0,25,0,20,14,0,112
4311313700,충청북도 청주시흥덕구 향정동,1,11,1,11,5,0,59
4311313800,충청북도 청주시흥덕구 비하동,3,6,78,38,28,0,109
4311313900,충청북도 청주시흥덕구 석소동,2,8,3,10,18,18,67
4311314000,충청북도 청주시흥덕구 정봉동,1,0,0,7,129,0,41
4311314100,충청북도 청주시흥덕구 신촌동,35,5,16,31,32,0,22
4311325000,충청북도 청주시흥덕구 오송읍,289,100,780,523,1252,0,1108
4311325021,충청북도 청주시흥덕구 오송읍 호계리,19,14,8,18,23,0,18
4311325022,충청북도 청주시흥덕구 오송읍 상정리,5,25,19,39,22,0,194
4311325023,충청북도 청주시흥덕구 오송읍 공북리,10,0,210,80,51,0,185
4311325024,충청북도 청주시흥덕구 오송읍 쌍청리,29,1,30,20,53,0,67
4311325025,충청북도 청주시흥덕구 오송읍 만수리,10,17,0,11,83,0,55
4311325026,충청북도 청주시흥덕구 오송읍 연제리,24,36,42,42,112,0,166
4311325027,충청북도 청주시흥덕구 오송읍 궁평리,29,0,22,22,223,0,28
4311325028,충청북도 청주시흥덕구 오송읍 오송리,50,0,27,8,194,0,64
4311325029,충청북도 청주시흥덕구 오송읍 동평리,42,0,4,24,150,0,13
4311325030,충청북도 청주시흥덕구 오송읍 서평리,34,0,5,107,141,0,45
4311325031,충청북도 청주시흥덕구 오송읍 봉산리,0,0,12,45,123,0,68
4311325032,충청북도 청주시흥덕구 오송읍 정중리,23,0,160,61,58,0,114
4311325033,충청북도 청주시흥덕구 오송읍 상봉리,13,7,241,45,18,0,90
4311331000,충청북도 청주시흥덕구 강내면,135,185,466,494,344,24,1368
4311331021,충청북도 청주시흥덕구 강내면 연정리,0,13,44,18,7,0,59
4311331022,충청북도 청주시흥덕구 강내면 궁현리,2,7,48,47,12,0,122
4311331023,충청북도 청주시흥덕구 강내면 저산리,3,19,103,28,13,0,125
4311331024,충청북도 청주시흥덕구 강내면 당곡리,0,0,2,18,24,0,54
4311331025,충청북도 청주시흥덕구 강내면 산단리,1,11,26,32,17,0,70
4311331026,충청북도 청주시흥덕구 강내면 다락리,0,32,12,19,8,0,122
4311331027,충청북도 청주시흥덕구 강내면 태성리,5,28,10,41,13,0,169
4311331028,충청북도 청주시흥덕구 강내면 사곡리,9,27,54,21,18,0,94
4311331029,충청북도 청주시흥덕구 강내면 황탄리,28,8,51,28,38,0,68
4311331030,충청북도 청주시흥덕구 강내면 월탄리,38,0,46,33,21,0,56
4311331031,충청북도 청주시흥덕구 강내면 탑연리,3,12,5,40,22,2,96
4311331032,충청북도 청주시흥덕구 강내면 석화리,43,8,20,27,14,6,45
4311331033,충청북도 청주시흥덕구 강내면 사인리,0,3,0,39,31,3,46
4311331034,충청북도 청주시흥덕구 강내면 월곡리,2,9,9,40,25,13,113
4311331035,충청북도 청주시흥덕구 강내면 학천리,1,8,38,63,82,0,132
4311332000,충청북도 청주시흥덕구 옥산면,433,274,2491,585,788,16,2033
4311332021,충청북도 청주시흥덕구 옥산면 오산리,10,21,32,27,64,0,107
4311332022,충청북도 청주시흥덕구 옥산면 덕촌리,31,9,43,28,91,0,82
4311332023,충청북도 청주시흥덕구 옥산면 신촌리,27,5,64,2,89,0,29
4311332024,충청북도 청주시흥덕구 옥산면 환희리,83,0,309,9,86,0,161
4311332025,충청북도 청주시흥덕구 옥산면 가락리,50,0,158,51,55,2,78
4311332026,충청북도 청주시흥덕구 옥산면 동림리,8,27,401,41,22,0,119
4311332027,충청북도 청주시흥덕구 옥산면 금계리,44,33,58,21,66,0,183
4311332028,충청북도 청주시흥덕구 옥산면 장동리,12,5,434,23,24,0,146
4311332029,충청북도 청주시흥덕구 옥산면 사정리,19,35,308,34,22,0,81
4311332030,충청북도 청주시흥덕구 옥산면 수락리,5,8,107,30,35,0,153
4311332031,충청북도 청주시흥덕구 옥산면 장남리,39,28,55,15,38,0,30
4311332032,충청북도 청주시흥덕구 옥산면 호죽리,19,43,123,80,26,14,321
4311332033,충청북도 청주시흥덕구 옥산면 남촌리,44,19,51,124,75,0,75
4311332034,충청북도 청주시흥덕구 옥산면 소로리,28,11,143,60,65,0,98
4311332035,충청북도 청주시흥덕구 옥산면 국사리,12,28,205,39,33,0,367
4311400000,충청북도 청주시청원구,1040,1229,6711,3145,2607,138,6616
4311410100,충청북도 청주시청원구 우암동,10,0,50,0,21,0,94
4311410200,충청북도 청주시청원구 내덕동,15,15,64,49,50,0,91
4311410300,충청북도 청주시청원구 율량동,4,9,298,55,26,0,199
4311410400,충청북도 청주시청원구 사천동,16,8,20,34,69,0,116
4311410500,충청북도 청주시청원구 주성동,0,5,24,19,10,0,84
4311410600,충청북도 청주시청원구 주중동,1,40,43,51,38,0,191
4311410700,충청북도 청주시청원구 정상동,7,4,22,18,53,3,43
4311410800,충청북도 청주시청원구 정하동,14,0,16,18,48,0,15
4311410900,충청북도 청주시청원구 정북동,40,0,27,13,90,0,24
4311411000,충청북도 청주시청원구 오동동,2,5,40,64,73,0,57
4311411100,충청북도 청주시청원구 외남동,7,8,6,53,38,0,68
4311411200,충청북도 청주시청원구 외평동,35,31,24,99,65,0,101
4311411300,충청북도 청주시청원구 외하동,25,9,22,48,24,3,16
4311425000,충청북도 청주시청원구 내수읍,140,290,2352,731,568,41,1405
4311425021,충청북도 청주시청원구 내수읍 내수리,24,48,58,33,38,0,51
4311425022,충청북도 청주시청원구 내수읍 마산리,5,13,18,20,24,0,25
4311425023,충청북도 청주시청원구 내수읍 풍정리,2,16,56,28,3,0,68
4311425024,충청북도 청주시청원구 내수읍 덕암리,8,3,482,65,20,0,110
4311425025,충청북도 청주시청원구 내수읍 도원리,4,12,41,23,8,0,38
4311425026,충청북도 청주시청원구 내수읍 형동리,3,3,303,38,49,0,86
4311425027,충청북도 청주시청원구 내수읍 세교리,8,2,42,37,55,0,39
4311425028,충청북도 청주시청원구 내수읍 비상리,10,0,267,13,50,0,86
2771025900,대구광역시 달성군 유가읍,167,0,2995,125,1142,0,1312
2771025921,대구광역시 달성군 유가읍 음리,5,0,118,14,43,0,40
2771025922,대구광역시 달성군 유가읍 양리,11,0,985,1,52,0,252
2771025923,대구광역시 달성군 유가읍 용리,7,0,776,4,133,0,179
2771025924,대구광역시 달성군 유가읍 봉리,6,0,0,0,100,0,7
2771025925,대구광역시 달성군 유가읍 쌍계리,5,0,67,21,53,0,23
2771025926,대구광역시 달성군 유가읍 초곡리,1,0,286,0,51,0,79
2771025927,대구광역시 달성군 유가읍 상리,4,0,0,2,101,0,5
2771025928,대구광역시 달성군 유가읍 금리,4,0,35,28,103,0,15
2771025929,대구광역시 달성군 유가읍 유곡리,9,0,88,10,121,0,151
2771025930,대구광역시 달성군 유가읍 도의리,11,0,48,13,139,0,73
2771025931,대구광역시 달성군 유가읍 가태리,24,0,333,14,83,0,286
2771025932,대구광역시 달성군 유가읍 한정리,22,0,56,17,86,0,27
2771025933,대구광역시 달성군 유가읍 본말리,57,0,203,3,80,0,174
4372037040,충청북도 보은군 회남면 광포리,36,0,0,0,18,0,767
4139013500,경기도 시흥시 배곧동,20,0,0,0,0,469,1
4122012800,경기도 평택시 고덕동,7,91,0,375,223,1,964
4167034500,경기도 여주시 세종대왕면,458,633,1086,656,672,0,1792
4167034521,경기도 여주시 세종대왕면 번도리,12,20,122,86,66,0,104
4167034522,경기도 여주시 세종대왕면 구양리,7,51,35,41,30,0,105
4167034523,경기도 여주시 세종대왕면 왕대리,77,99,312,56,62,0,278
4167034524,경기도 여주시 세종대왕면 백석리,210,5,56,23,105,0,87
4167034525,경기도 여주시 세종대왕면 내양리,42,0,4,29,150,0,31
4167034526,경기도 여주시 세종대왕면 용은리,22,84,68,68,31,0,256
4167034527,경기도 여주시 세종대왕면 매화리,13,47,1,37,3,0,67
4167034528,경기도 여주시 세종대왕면 양거리,7,21,0,54,28,0,106
4167034529,경기도 여주시 세종대왕면 마래리,12,37,6,73,20,0,127
4167034530,경기도 여주시 세종대왕면 광대리,2,41,51,46,15,0,252
4167034531,경기도 여주시 세종대왕면 오계리,2,79,209,27,22,0,155
4167034532,경기도 여주시 세종대왕면 매류리,34,64,30,58,41,0,94
4167034533,경기도 여주시 세종대왕면 신지리,17,86,194,60,99,0,129
2671025900,부산광역시 기장군 일광읍,51,21,697,237,399,8,2163
2671025921,부산광역시 기장군 일광읍 삼성리,2,7,22,44,37,0,217
2671025922,부산광역시 기장군 일광읍 이천리,11,1,0,36,18,8,264
2671025923,부산광역시 기장군 일광읍 학리,5,0,5,0,2,0,100
2671025924,부산광역시 기장군 일광읍 동백리,4,0,0,21,23,0,174
2671025925,부산광역시 기장군 일광읍 문중리,2,0,0,6,9,0,30
2671025926,부산광역시 기장군 일광읍 신평리,2,0,0,18,17,0,46
2671025927,부산광역시 기장군 일광읍 칠암리,2,0,0,0,5,0,31
2671025928,부산광역시 기장군 일광읍 문동리,2,0,0,6,8,0,45
2671025929,부산광역시 기장군 일광읍 청광리,1,0,40,40,16,0,98
2671025930,부산광역시 기장군 일광읍 원리,7,0,109,28,66,0,227
2671025931,부산광역시 기장군 일광읍 화전리,8,12,12,21,55,0,226
2671025932,부산광역시 기장군 일광읍 횡계리,1,0,48,6,26,0,78
2671025933,부산광역시 기장군 일광읍 용천리,4,0,461,11,118,0,626
3611011900,세종특별자치시  세종동,806,30,494,137,444,5,451
3611012000,세종특별자치시  누리동,5,10,72,40,14,0,153
3611012100,세종특별자치시  한별동,6,23,0,28,7,0,99
3611012200,세종특별자치시  다솜동,0,38,62,5,6,0,71
3611012300,세종특별자치시  용호동,6,24,117,16,19,0,53
4161011400,경기도 광주시 고산동,14,4,261,46,18,0,117
4161011500,경기도 광주시 신현동,0,1,559,74,36,0,144
4161011600,경기도 광주시 능평동,10,7,512,51,26,0,158
4161011700,경기도 광주시 문형동,17,8,421,67,43,0,199
4161011800,경기도 광주시 추자동,13,0,173,48,37,0,111
4161011900,경기도 광주시 매산동,25,0,465,38,44,0,154
4161012000,경기도 광주시 양벌동,41,0,377,95,79,0,189
5111000000,강원특별자치도 춘천시,7482,522,56213,1530,4264,0,41557
5111010100,강원특별자치도 춘천시 봉의동,0,0,16,0,0,0,2
5111010200,강원특별자치도 춘천시 요선동,0,0,1,0,0,0,8
5111010300,강원특별자치도 춘천시 낙원동,0,0,0,0,0,0,11
5111010400,강원특별자치도 춘천시 중앙로1가,0,0,0,0,0,0,4
5111010500,강원특별자치도 춘천시 중앙로2가,0,0,0,0,0,0,4
5111010600,강원특별자치도 춘천시 중앙로3가,0,0,0,0,0,0,13
5111010700,강원특별자치도 춘천시 옥천동,0,0,12,0,0,0,5
4163025022,경기도 양주시 백석읍 오산리,15,0,0,70,127,4,123
4163025023,경기도 양주시 백석읍 복지리,16,3,469,27,42,0,294
4163025024,경기도 양주시 백석읍 가업리,0,8,157,60,53,10,126
4163025025,경기도 양주시 백석읍 홍죽리,0,14,204,75,38,0,173
4163025026,경기도 양주시 백석읍 연곡리,3,9,56,27,37,0,162
4163025027,경기도 양주시 백석읍 기산리,13,0,522,0,0,0,256
4163031000,경기도 양주시 은현면,109,39,1595,197,442,8,1074
4163031021,경기도 양주시 은현면 용암리,37,8,577,30,135,0,215
4163031022,경기도 양주시 은현면 선암리,19,6,222,19,36,2,119
4672037024,전라남도 곡성군 옥과면 설옥리,4,0,87,32,24,0,345
4812311300,경상남도 창원시성산구 상복동,14,0,143,0,25,0,141
