stdg_Cd,bjd_Nm,allvplain_Tpgraphy_Area,alpine_Tpgraphy_Area,diluvial_Tpgraphy_Area,etc_Area,hilly_Tpgraphy_Area,lavaplain_Tpgraphy_Area,lavaplate_Tpgraphy_Area,marnplain_Tpgraphy_Area,mount_Tpgraphy_Area,piedmont_Tpgraphy_Area,valley_Tpgraphy_Area
4476025000,충청남도 부여군 부여읍,1649,0,70,551,434,0,0,0,1841,145,1264
4686025000,전라남도 함평군 함평읍,371,0,21,82,478,0,0,137,1646,231,1033
4686025022,전라남도 함평군 함평읍 기각리,154,0,0,21,0,0,0,0,63,11,13
4677025326,전라남도 고흥군 도양읍 소록리,0,0,0,17,48,0,0,6,236,0,67
4677025327,전라남도 고흥군 도양읍 시산리,0,0,0,18,0,0,0,0,287,20,36
4677031000,전라남도 고흥군 풍양면,0,0,5,354,471,0,0,717,2201,461,918
4677031021,전라남도 고흥군 풍양면 상림리,0,0,0,2,1,0,0,0,202,30,84
4785033045,경상북도 칠곡군 가산면 학산리,0,0,0,2,0,0,0,0,456,106,75
4715032024,경상북도 김천시 남면 월명리,1,0,0,9,1,0,0,0,441,97,147
4715025026,경상북도 김천시 아포읍 봉산리,153,0,36,31,8,0,0,0,54,6,43
4715025027,경상북도 김천시 아포읍 제석리,40,0,36,19,46,0,0,0,142,64,152
4715025029,경상북도 김천시 아포읍 송천리,10,0,0,10,2,0,0,0,424,23,297
4715025030,경상북도 김천시 아포읍 대성리,0,0,0,49,0,0,0,0,908,31,200
4715031000,경상북도 김천시 농소면,443,0,5,104,37,0,0,0,2685,227,1014
4131010300,경기도 구리시 인창동,118,0,9,25,29,0,0,0,245,20,178
4131010400,경기도 구리시 교문동,98,0,1,9,9,0,0,0,349,2,117
4136034024,경기도 남양주시 수동면 내방리,2,0,0,5,0,0,0,0,944,149,64
4682031025,전라남도 해남군 삼산면 원진리,5,0,66,18,0,0,0,17,179,58,115
4682031026,전라남도 해남군 삼산면 충리,36,0,4,12,0,0,0,0,192,92,249
4682025029,전라남도 해남군 해남읍 연동리,16,0,16,12,0,0,0,0,214,49,149
4682034025,전라남도 해남군 송지면 우근리,0,0,4,13,0,0,0,160,2,1,10
4682034026,전라남도 해남군 송지면 미야리,0,0,20,12,0,0,0,71,141,2,74
4682034028,전라남도 해남군 송지면 어란리,0,0,7,11,0,0,0,55,526,80,68
4682034029,전라남도 해남군 송지면 소죽리,0,0,15,7,0,0,0,0,272,16,115
4682034031,전라남도 해남군 송지면 통호리,0,0,0,1,0,0,0,25,544,102,76
4682034032,전라남도 해남군 송지면 마봉리,0,0,90,24,0,0,0,0,384,93,121
4682034034,전라남도 해남군 송지면 서정리,0,0,31,10,0,0,0,0,696,106,157
4682035000,전라남도 해남군 북평면,8,0,110,43,33,0,0,75,2718,643,1161
4691035028,전라남도 신안군 도초면 이곡리,0,0,0,20,0,0,0,172,219,27,19
4691035029,전라남도 신안군 도초면 만년리,0,0,0,33,0,0,0,200,264,27,15
4691035031,전라남도 신안군 도초면 우이도리,0,0,0,188,0,0,0,0,789,87,9
4691036000,전라남도 신안군 흑산면,0,0,0,485,0,0,0,0,3568,305,85
4691037021,전라남도 신안군 하의면 웅곡리,0,0,0,15,0,0,0,129,143,28,15
4691036023,전라남도 신안군 흑산면 비리,0,0,0,55,0,0,0,0,461,25,11
4691040021,전라남도 신안군 안좌면 금산리,0,0,0,9,0,0,0,59,70,19,5
4623032025,전라남도 광양시 옥룡면 죽천리,7,0,0,8,0,0,0,0,495,121,83
4623032027,전라남도 광양시 옥룡면 율천리,8,0,0,4,12,0,0,0,242,56,72
4671032025,전라남도 담양군 고서면 성월리,137,0,0,12,35,0,0,0,19,0,33
4671032026,전라남도 담양군 고서면 보촌리,81,0,0,7,53,0,0,0,106,8,76
4671032027,전라남도 담양군 고서면 주산리,98,0,0,20,34,0,0,0,20,0,32
4671031021,전라남도 담양군 봉산면 대추리,241,0,0,33,0,0,0,0,0,0,0
4671031022,전라남도 담양군 봉산면 제월리,59,0,0,28,83,0,0,0,0,0,40
4671031024,전라남도 담양군 봉산면 기곡리,0,0,0,12,189,0,0,0,22,0,153
4671031025,전라남도 담양군 봉산면 연동리,108,0,2,3,48,0,0,0,7,0,39
4671031027,전라남도 담양군 봉산면 양지리,99,0,0,26,43,0,0,0,21,3,26
4671031028,전라남도 담양군 봉산면 와우리,101,0,0,26,46,0,0,0,13,0,31
4671037022,전라남도 담양군 금성면 석현리,19,0,0,8,18,0,0,0,0,1,96
4671037023,전라남도 담양군 금성면 대성리,32,0,0,26,39,0,0,0,113,51,146
4671037024,전라남도 담양군 금성면 원율리,28,0,23,15,2,0,0,0,68,16,86
4671037026,전라남도 담양군 금성면 덕성리,3,0,0,2,190,0,0,0,132,57,95
4684036023,전라남도 무안군 해제면 만풍리,0,0,0,20,215,0,0,124,40,31,87
4684036024,전라남도 무안군 해제면 송석리,0,0,0,9,142,0,0,29,27,25,48
4684036026,전라남도 무안군 해제면 신정리,0,0,0,3,124,0,0,15,30,17,95
4684036027,전라남도 무안군 해제면 덕산리,0,0,0,10,209,0,0,60,13,9,72
4684036028,전라남도 무안군 해제면 대사리,0,0,0,2,147,0,0,23,29,4,69
4682040023,전라남도 해남군 황산면 연호리,0,0,0,257,0,0,0,125,374,31,146
3171036026,울산광역시 울주군 두동면 봉계리,43,0,21,35,39,0,0,0,424,56,151
3171036028,울산광역시 울주군 두동면 은편리,0,0,0,2,1,0,0,0,169,97,91
3171025321,울산광역시 울주군 언양읍 반송리,30,0,89,34,24,0,0,0,171,2,47
3171025322,울산광역시 울주군 언양읍 반천리,8,0,73,21,25,0,0,0,407,9,64
3171040000,울산광역시 울주군 삼동면,34,22,25,158,546,0,0,0,4384,371,678
3171040021,울산광역시 울주군 삼동면 둔기리,1,14,4,62,62,0,0,0,671,17,77
3171036000,울산광역시 울주군 두동면,72,0,92,131,474,0,0,0,3995,502,1039
3171036021,울산광역시 울주군 두동면 만화리,0,0,0,8,11,0,0,0,454,127,113
3171036023,울산광역시 울주군 두동면 월평리,4,0,71,22,38,0,0,0,1137,137,102
4137010300,경기도 오산시 원동,63,0,47,6,77,0,0,0,62,2,129
4139011700,경기도 시흥시 화정동,0,0,0,0,1,0,0,0,34,0,17
4139011800,경기도 시흥시 능곡동,14,0,0,1,29,0,0,0,79,1,91
4139012000,경기도 시흥시 하상동,22,0,0,5,13,0,0,49,21,2,25
4139012100,경기도 시흥시 광석동,5,0,0,1,18,0,0,7,134,17,57
4139012200,경기도 시흥시 물왕동,8,0,0,33,5,0,0,2,109,10,57
4139012400,경기도 시흥시 조남동,0,0,0,1,8,0,0,0,334,27,238
4139012500,경기도 시흥시 논곡동,8,0,0,2,7,0,0,0,91,9,111
4139012700,경기도 시흥시 거모동,17,0,0,5,45,0,0,102,184,10,196
4139012800,경기도 시흥시 군자동,14,0,0,2,12,0,0,0,250,7,132
4139013000,경기도 시흥시 장곡동,1,0,0,24,17,0,0,124,112,6,70
4711100000,경상북도 포항시남구,1586,0,859,1753,1946,0,0,2893,23677,2501,4268
4711110100,경상북도 포항시남구 상도동,10,0,0,12,0,0,0,132,0,0,0
4711110300,경상북도 포항시남구 해도동,9,0,0,34,0,0,0,152,0,0,0
4711110400,경상북도 포항시남구 송도동,5,0,0,48,0,0,0,139,0,0,0
4711110500,경상북도 포항시남구 청림동,45,0,47,125,0,0,0,167,0,0,4
4711110700,경상북도 포항시남구 송정동,0,0,0,391,0,0,0,136,0,0,0
4711110800,경상북도 포항시남구 송내동,0,0,0,69,0,0,0,199,0,0,0
4122012200,경기도 평택시 신대동,2,0,22,22,0,0,0,258,0,2,14
4122012500,경기도 평택시 월곡동,0,0,0,3,98,0,0,0,56,1,127
4122012600,경기도 평택시 청룡동,73,0,0,6,63,0,0,0,36,9,101
4122025000,경기도 평택시 팽성읍,23,0,23,425,1054,0,0,2571,48,169,1372
4122033024,경기도 평택시 고덕면 동청리,0,0,0,36,9,0,0,263,3,0,9
4122033026,경기도 평택시 고덕면 궁리,7,0,0,27,26,0,0,120,0,3,45
4121000000,경기도 광명시,800,0,3,115,147,0,0,0,1501,126,1162
4121010200,경기도 광명시 철산동,95,0,0,30,23,0,0,0,71,0,69
4121010300,경기도 광명시 하안동,136,0,0,7,8,0,0,0,255,4,124
4121010400,경기도 광명시 소하동,260,0,0,20,7,0,0,0,264,52,160
4121010600,경기도 광명시 일직동,65,0,3,12,4,0,0,0,153,25,83
4476041028,충청남도 부여군 임천면 점리,10,0,0,1,68,0,0,0,318,18,218
4476035024,충청남도 부여군 구룡면 태양리,33,0,0,4,48,0,0,0,19,0,76
4476040025,충청남도 부여군 양화면 원당리,2,0,0,0,37,0,0,0,50,1,105
4476040027,충청남도 부여군 양화면 상촌리,0,0,0,5,17,0,0,151,75,3,48
4476040028,충청남도 부여군 양화면 암수리,0,0,0,81,37,0,0,16,49,1,88
4476040029,충청남도 부여군 양화면 초왕리,0,0,0,1,20,0,0,18,178,16,103
4476040031,충청남도 부여군 양화면 수원리,52,0,0,1,24,0,0,29,96,5,67
4476041000,충청남도 부여군 임천면,329,0,0,263,549,0,0,539,1344,144,1121
4479039029,충청남도 청양군 비봉면 용천리,38,0,0,9,91,0,0,0,83,16,73
4480000000,충청남도 홍성군,2291,0,1389,1065,12722,2,0,1417,8875,2192,13195
4686031025,전라남도 함평군 손불면 대전리,0,0,0,5,0,0,0,22,209,79,103
4686025023,전라남도 함평군 함평읍 내교리,34,0,0,5,0,0,0,0,94,3,32
4686025024,전라남도 함평군 함평읍 수호리,33,0,0,3,0,0,0,0,188,17,83
4686025025,전라남도 함평군 함평읍 성남리,49,0,0,5,0,0,0,0,90,0,68
4686025027,전라남도 함평군 함평읍 만흥리,6,0,13,5,7,0,0,0,148,33,82
4687032024,전라남도 영광군 묘량면 삼효리,13,0,0,7,10,0,0,0,372,152,87
4687032026,전라남도 영광군 묘량면 삼학리,11,0,0,13,41,0,0,0,312,46,108
4687032027,전라남도 영광군 묘량면 월암리,0,0,0,15,22,0,0,0,548,113,74
4687033000,전라남도 영광군 불갑면,259,0,0,218,201,0,0,0,2177,263,578
4687033021,전라남도 영광군 불갑면 순용리,104,0,0,13,42,0,0,0,26,4,45
4687033023,전라남도 영광군 불갑면 금계리,4,0,0,45,12,0,0,0,143,16,51
4687033025,전라남도 영광군 불갑면 자비리,0,0,0,7,0,0,0,0,326,37,53
4715042021,경상북도 김천시 지례면 교리,39,0,0,26,0,0,0,0,322,21,97
4715036030,경상북도 김천시 어모면 도암리,13,0,0,6,31,0,0,0,273,21,138
4715035029,경상북도 김천시 감문면 금곡리,12,0,0,8,8,0,0,0,324,3,146
4715035030,경상북도 김천시 감문면 삼성리,33,0,0,10,17,0,0,0,262,17,146
4715035032,경상북도 김천시 감문면 덕남리,18,0,0,18,22,0,0,0,219,20,147
4715035033,경상북도 김천시 감문면 태촌리,144,0,0,35,23,0,0,0,12,3,37
4715040000,경상북도 김천시 조마면,409,0,4,213,0,0,0,0,4893,279,1244
4611015400,전라남도 목포시 서산동,0,0,0,1,0,0,0,7,14,0,0
4611015500,전라남도 목포시 금화동,0,0,0,0,0,0,0,5,1,0,0
4611015700,전라남도 목포시 죽교동,0,0,0,83,0,0,0,41,142,40,37
4611015800,전라남도 목포시 상동,0,0,0,209,0,0,0,32,109,47,46
4611015900,전라남도 목포시 용해동,0,0,0,46,0,0,0,84,169,67,75
4611016100,전라남도 목포시 달동,0,0,0,116,4,0,0,124,402,36,82
4611016200,전라남도 목포시 율도동,0,0,0,15,21,0,0,34,160,20,40
4611016300,전라남도 목포시 대양동,0,0,0,34,0,0,0,98,303,65,89
4613014500,전라남도 여수시 적량동,0,0,0,64,0,0,0,48,236,71,75
4613014600,전라남도 여수시 월내동,0,0,0,48,0,0,0,96,239,103,62
4613014800,전라남도 여수시 낙포동,0,0,0,79,0,0,0,143,472,147,34
4613014900,전라남도 여수시 신덕동,0,0,0,16,0,0,0,0,429,76,42
4682036027,전라남도 해남군 북일면 방산리,0,0,0,35,106,0,0,125,17,4,109
4682041032,전라남도 해남군 산이면 부동리,0,0,0,483,0,0,0,36,282,0,95
4682041033,전라남도 해남군 산이면 금호리,0,0,0,415,4,0,0,20,252,57,70
4682042000,전라남도 해남군 문내면,0,0,24,617,0,0,0,1212,2654,172,968
4682042022,전라남도 해남군 문내면 석교리,0,0,0,330,0,0,0,56,608,17,228
4682042023,전라남도 해남군 문내면 동외리,0,0,0,6,0,0,0,24,204,14,76
4682042025,전라남도 해남군 문내면 학동리,0,0,0,24,0,0,0,175,299,19,69
4682042027,전라남도 해남군 문내면 예락리,0,0,0,23,0,0,0,206,272,1,95
4682042028,전라남도 해남군 문내면 난대리,0,0,0,7,0,0,0,73,125,0,44
4682042029,전라남도 해남군 문내면 충평리,0,0,0,5,0,0,0,0,196,29,80
4682042030,전라남도 해남군 문내면 무고리,0,0,2,39,0,0,0,235,324,11,82
4682036023,전라남도 해남군 북일면 신월리,3,0,0,22,37,0,0,26,12,1,97
3171036025,울산광역시 울주군 두동면 이전리,0,0,0,4,28,0,0,0,113,11,120
4380036032,충청북도 단양군 단성면 회산리,0,0,0,0,0,0,0,0,445,15,16
4380036033,충청북도 단양군 단성면 가산리,6,0,0,52,0,0,0,0,1641,144,98
4380036034,충청북도 단양군 단성면 대잠리,0,0,0,2,0,0,0,0,265,7,16
4615011300,전라남도 순천시 덕암동,28,0,0,0,0,0,0,4,11,0,20
4672025031,전라남도 곡성군 곡성읍 동산리,65,0,0,25,1,0,0,0,0,0,0
4672025033,전라남도 곡성군 곡성읍 신기리,16,0,53,51,31,0,0,0,933,158,134
4672031000,전라남도 곡성군 오곡면,124,0,152,139,257,0,0,0,4083,1141,408
4672031021,전라남도 곡성군 오곡면 오지리,84,0,116,40,10,0,0,0,192,38,70
4672031022,전라남도 곡성군 오곡면 덕산리,10,0,0,3,5,0,0,0,87,30,29
4672031024,전라남도 곡성군 오곡면 송정리,3,0,0,21,0,0,0,0,335,96,14
4672031025,전라남도 곡성군 오곡면 봉조리,1,0,0,4,143,0,0,0,968,257,28
4672031027,전라남도 곡성군 오곡면 명산리,0,0,0,2,1,0,0,0,315,119,30
4672031028,전라남도 곡성군 오곡면 승법리,1,0,32,1,7,0,0,0,6,0,53
4672035033,전라남도 곡성군 죽곡면 용정리,8,0,0,12,2,0,0,0,235,64,7
4672040024,전라남도 곡성군 오산면 조양리,15,0,0,9,89,0,0,0,319,95,49
4671034000,전라남도 담양군 창평면,278,0,4,93,448,0,0,0,1422,462,662
4672038031,전라남도 곡성군 입면 삼오리,36,0,0,6,69,0,0,0,0,31,82
4785033043,경상북도 칠곡군 가산면 학하리,12,15,84,9,22,0,0,0,388,181,89
4686000000,전라남도 함평군,2647,0,306,1445,1767,0,0,2038,19453,3029,8263
4686032000,전라남도 함평군 신광면,28,0,0,97,4,0,0,0,2452,433,1063
4686032021,전라남도 함평군 신광면 보여리,0,0,0,12,4,0,0,0,129,20,57
4686032022,전라남도 함평군 신광면 송사리,0,0,0,1,0,0,0,0,306,93,72
4139013100,경기도 시흥시 월곶동,0,0,0,40,23,0,0,395,262,10,123
4139013200,경기도 시흥시 정왕동,0,0,0,126,6,0,0,2574,314,0,137
4711111000,경상북도 포항시남구 동촌동,18,0,0,25,0,0,0,255,48,0,12
4711111200,경상북도 포항시남구 인덕동,23,0,0,13,0,0,0,24,15,0,14
4711111400,경상북도 포항시남구 효자동,18,0,0,25,0,0,0,50,43,0,28
4711111600,경상북도 포항시남구 대잠동,0,0,0,13,0,0,0,32,118,4,88
4711111700,경상북도 포항시남구 이동,0,0,0,1,0,0,0,0,164,1,73
4711125327,경상북도 포항시남구 연일읍 학전리,2,0,0,2,1,0,0,0,345,16,120
4711125328,경상북도 포항시남구 연일읍 달전리,3,0,1,14,11,0,0,0,419,40,70
4711125331,경상북도 포항시남구 연일읍 택전리,16,0,0,2,2,0,0,25,88,6,41
4711125333,경상북도 포항시남구 연일읍 우복리,0,0,0,10,4,0,0,3,354,35,86
4711125600,경상북도 포항시남구 오천읍,465,0,289,271,196,0,0,8,4770,496,550
4711125622,경상북도 포항시남구 오천읍 문덕리,163,0,125,57,12,0,0,0,244,10,71
4711111100,경상북도 포항시남구 장흥동,4,0,0,4,0,0,0,128,128,12,84
4121010700,경기도 광명시 가학동,42,0,0,5,22,0,0,0,261,20,207
4121010800,경기도 광명시 옥길동,66,0,0,8,16,0,0,0,53,0,61
4122031030,경기도 평택시 진위면 견산리,118,0,0,9,6,0,0,0,19,1,39
4122031032,경기도 평택시 진위면 신리,166,0,0,16,0,0,0,0,0,0,0
4122032000,경기도 평택시 서탄면,1251,0,58,158,364,0,0,258,142,76,554
4122032022,경기도 평택시 서탄면 사리,23,0,0,10,9,0,0,0,47,0,49
4122032023,경기도 평택시 서탄면 수월암리,37,0,2,5,182,0,0,0,58,24,232
4122032025,경기도 평택시 서탄면 마두리,213,0,17,9,25,0,0,6,3,20,20
4122032026,경기도 평택시 서탄면 회화리,233,0,7,43,0,0,0,0,0,0,0
4122032028,경기도 평택시 서탄면 장등리,103,0,0,7,33,0,0,28,2,3,86
4476025021,충청남도 부여군 부여읍 송곡리,39,0,0,0,24,0,0,0,184,19,90
4677031023,전라남도 고흥군 풍양면 보천리,0,0,0,167,0,0,0,72,81,20,86
4677031024,전라남도 고흥군 풍양면 당두리,0,0,0,53,24,0,0,200,43,0,57
4677031026,전라남도 고흥군 풍양면 한동리,0,0,3,1,61,0,0,0,15,2,45
4139013400,경기도 시흥시 무지내동,48,0,0,7,18,0,0,0,94,0,115
4141000000,경기도 군포시,178,0,1,154,122,0,0,0,1776,178,1235
4141010100,경기도 군포시 당동,8,0,0,0,0,0,0,0,126,1,128
4141010300,경기도 군포시 부곡동,0,0,0,4,38,0,0,0,147,0,223
4141010400,경기도 군포시 산본동,26,0,0,76,0,0,0,0,454,86,241
4141010600,경기도 군포시 둔대동,6,0,0,46,7,0,0,0,276,41,109
4141010700,경기도 군포시 속달동,0,0,0,14,0,0,0,0,451,38,85
4141010800,경기도 군포시 대야미동,0,0,0,1,25,0,0,0,113,4,129
4122011300,경기도 평택시 평택동,47,0,7,3,0,0,0,19,0,0,0
4122011400,경기도 평택시 통복동,30,0,8,16,0,0,0,117,0,6,0
4122011500,경기도 평택시 군문동,2,0,0,14,0,0,0,87,0,0,0
4122011700,경기도 평택시 합정동,33,0,66,0,7,0,0,135,10,18,49
4122011800,경기도 평택시 비전동,33,0,79,1,97,0,0,0,59,60,121
4122012000,경기도 평택시 세교동,45,0,19,0,115,0,0,26,0,37,95
4122012100,경기도 평택시 지제동,89,0,22,2,47,0,0,30,13,6,96
4476036021,충청남도 부여군 홍산면 토정리,1,0,0,2,66,0,0,0,175,31,107
4476036023,충청남도 부여군 홍산면 북촌리,68,0,1,0,40,0,0,0,17,7,25
4476036024,충청남도 부여군 홍산면 남촌리,55,0,10,0,22,0,0,0,6,12,19
4613031022,전라남도 여수시 소라면 죽림리,0,0,0,26,0,0,0,14,204,50,110
4613031023,전라남도 여수시 소라면 관기리,0,0,0,6,0,0,0,129,117,90,69
4613031025,전라남도 여수시 소라면 복산리,0,0,0,16,0,0,0,76,592,147,172
4613031026,전라남도 여수시 소라면 사곡리,0,0,0,7,0,0,0,15,406,96,109
4613031028,전라남도 여수시 소라면 대포리,0,0,0,70,0,0,0,207,503,163,115
4613032000,전라남도 여수시 율촌면,2,0,1,407,0,0,0,325,2843,513,897
4613032022,전라남도 여수시 율촌면 월산리,0,0,0,0,0,0,0,0,252,47,142
4613032023,전라남도 여수시 율촌면 산수리,0,0,0,3,0,0,0,0,331,53,141
4613032025,전라남도 여수시 율촌면 봉전리,0,0,0,4,0,0,0,17,315,30,42
4613032026,전라남도 여수시 율촌면 반월리,0,0,0,2,0,0,0,2,151,22,50
4613032028,전라남도 여수시 율촌면 신풍리,0,0,0,175,0,0,0,128,322,71,76
4615011500,전라남도 순천시 풍덕동,54,0,0,65,0,0,0,180,0,0,2
4682043029,전라남도 해남군 화원면 후산리,0,0,0,12,0,0,0,22,699,179,107
4682043030,전라남도 해남군 화원면 인지리,0,0,0,4,0,0,0,5,313,61,45
4682043032,전라남도 해남군 화원면 화봉리,0,0,0,14,0,0,0,19,208,28,53
4682043033,전라남도 해남군 화원면 산호리,0,0,0,61,0,0,0,264,418,104,114
4682043035,전라남도 해남군 화원면 성산리,0,0,0,442,0,0,0,14,194,122,38
4683000000,전라남도 영암군,1093,0,937,4749,7785,0,0,8184,20128,3875,10719
4682043022,전라남도 해남군 화원면 금평리,0,0,0,2,0,0,0,4,210,54,55
4683031026,전라남도 영암군 덕진면 용산리,0,0,0,15,76,0,0,129,0,0,34
4683031028,전라남도 영암군 덕진면 금강리,54,0,4,17,205,0,0,1,5,0,101
4482531000,충청남도 태안군 고남면,0,0,0,161,1227,0,0,786,171,84,362
4482525026,충청남도 태안군 태안읍 반곡리,0,0,0,22,293,0,0,498,0,2,151
4615025024,전라남도 순천시 승주읍 봉덕리,12,0,0,7,11,0,0,2,178,42,47
4615025025,전라남도 순천시 승주읍 평중리,15,0,0,7,26,0,0,0,142,38,41
4615025027,전라남도 순천시 승주읍 도정리,0,0,0,3,15,0,0,0,862,230,86
4615025028,전라남도 순천시 승주읍 월계리,7,0,0,2,9,0,0,0,528,82,120
4615025030,전라남도 순천시 승주읍 신성리,20,0,0,12,4,0,0,0,540,133,82
4615025031,전라남도 순천시 승주읍 신학리,0,0,0,18,18,0,0,0,285,50,39
4615025033,전라남도 순천시 승주읍 유평리,0,0,0,134,0,0,0,0,398,64,16
4615031000,전라남도 순천시 해룡면,1,0,0,176,5,0,0,1090,2269,423,1024
4615031021,전라남도 순천시 해룡면 복성리,0,0,0,6,0,0,0,0,165,7,79
4615033028,전라남도 순천시 황전면 내구리,19,0,0,6,0,0,0,0,92,30,31
4615033029,전라남도 순천시 황전면 봉덕리,5,0,0,8,8,0,0,5,580,154,37
4615012100,전라남도 순천시 중앙동,4,0,0,0,0,0,0,0,0,0,0
4683033028,전라남도 영암군 신북면 명동리,0,0,0,1,6,0,0,0,229,41,67
4683033029,전라남도 영암군 신북면 이천리,0,0,0,22,194,0,0,0,110,11,150
4683033031,전라남도 영암군 신북면 행정리,0,0,0,8,303,0,0,0,3,0,156
4683033032,전라남도 영암군 신북면 월지리,0,0,0,22,210,0,0,0,0,0,118
4683036030,전라남도 영암군 군서면 월곡리,4,0,61,8,30,0,0,0,530,146,123
