stdg_Cd,bjd_Nm,alfisols_Area,andisols_Area,entisols_Area,etc_Area,histosols_Area,inceptisols_Area,mollisols_Area,ultisols_Area
4825034024,경상남도 김해시 한림면 신천리,11,0,14,7,0,358,0,86
4825032027,경상남도 김해시 주촌면 망덕리,36,0,26,8,0,76,0,9
4825032028,경상남도 김해시 주촌면 농소리,7,0,2,15,0,131,0,0
4825033021,경상남도 김해시 진례면 청천리,12,0,6,8,0,228,0,75
4825033023,경상남도 김해시 진례면 송정리,22,0,20,13,0,399,0,56
4825025025,경상남도 김해시 진영읍 좌곤리,122,0,0,17,0,115,0,44
4825025026,경상남도 김해시 진영읍 진영리,239,0,6,43,0,246,0,93
4825025027,경상남도 김해시 진영읍 여래리,11,0,0,2,0,154,0,120
4825025029,경상남도 김해시 진영읍 신용리,28,0,0,2,0,181,0,28
4825025031,경상남도 김해시 진영읍 내룡리,2,0,0,5,0,229,0,54
4825025032,경상남도 김해시 진영읍 죽곡리,1,0,2,13,0,169,0,43
4721035029,경상북도 영주시 안정면 안심리,1,0,2,11,0,157,0,5
4723012000,경상북도 영천시 대전동,30,0,41,18,0,137,0,0
4721037027,경상북도 영주시 순흥면 배점리,18,0,509,26,0,974,0,8
4721037028,경상북도 영주시 순흥면 덕현리,1,0,395,3,0,647,0,0
4723012400,경상북도 영천시 오수동,49,0,11,27,0,70,0,0
4723010700,경상북도 영천시 교촌동,10,0,0,0,0,47,0,0
4723010800,경상북도 영천시 과전동,4,0,1,0,0,0,0,0
4723011000,경상북도 영천시 화룡동,94,0,8,10,0,129,0,0
4723011100,경상북도 영천시 도동,75,0,55,46,0,84,0,0
4723011300,경상북도 영천시 완산동,144,0,72,48,0,243,0,0
4723011400,경상북도 영천시 범어동,10,0,3,12,0,439,0,0
4723011600,경상북도 영천시 봉동,77,0,16,6,0,131,0,0
4889041028,경상남도 합천군 대양면 양산리,6,0,0,6,0,278,0,0
4784032056,경상북도 성주군 용암면 대봉리,10,0,151,12,0,323,0,58
4784032057,경상북도 성주군 용암면 상신리,18,0,35,9,0,605,0,0
4784033000,경상북도 성주군 수륜면,299,0,829,449,0,6886,0,493
4678033025,전라남도 보성군 겸백면 도안리,13,0,23,45,0,187,0,23
4725013500,경상북도 상주시 남장동,24,0,176,20,0,790,0,0
4725013600,경상북도 상주시 남적동,10,0,15,7,0,249,0,0
4725025000,경상북도 상주시 함창읍,323,0,343,310,0,3067,0,312
4725025022,경상북도 상주시 함창읍 오동리,56,0,0,0,0,136,0,75
4725025024,경상북도 상주시 함창읍 증촌리,2,0,2,7,0,86,0,20
4822031028,경상남도 통영시 용남면 어의리,4,0,0,2,0,22,0,16
4719034026,경상북도 구미시 해평면 금산리,37,0,2,9,0,569,0,0
4719032029,경상북도 구미시 옥성면 대원리,37,0,9,38,0,499,0,1
4719033000,경상북도 구미시 도개면,251,0,416,401,0,4938,0,81
4719033021,경상북도 구미시 도개면 가산리,6,0,204,107,0,172,0,1
4719033023,경상북도 구미시 도개면 월림리,20,0,22,68,0,310,0,26
4833032000,경상남도 양산시 원동면,368,0,365,536,0,12110,0,1501
4833032022,경상남도 양산시 원동면 용당리,13,0,144,166,0,1244,0,54
4182025000,경기도 가평군 가평읍,217,0,4764,727,0,8791,0,6
4182025021,경기도 가평군 가평읍 읍내리,16,0,95,106,0,472,0,0
4874039025,경상남도 창녕군 장마면 산지리,2,0,0,28,0,190,0,0
4874039027,경상남도 창녕군 장마면 동정리,1,0,0,27,0,202,0,0
4827038029,경상남도 밀양시 무안면 판곡리,1,0,6,12,0,205,0,3
4827037025,경상남도 밀양시 초동면 반월리,5,0,23,171,0,296,0,12
4827037026,경상남도 밀양시 초동면 검암리,46,0,2,37,0,303,0,7
4827037028,경상남도 밀양시 초동면 성만리,27,0,12,4,0,306,0,41
4827037029,경상남도 밀양시 초동면 신호리,2,0,11,50,0,100,0,2
4723038039,경상북도 영천시 고경면 상덕리,7,0,7,5,0,371,0,0
4723038040,경상북도 영천시 고경면 가수리,23,0,12,11,0,205,0,0
4723038042,경상북도 영천시 고경면 삼산리,13,0,5,10,0,129,0,14
4723038044,경상북도 영천시 고경면 오룡리,36,0,0,9,0,494,0,5
4476031028,충청남도 부여군 규암면 금암리,6,0,2,9,0,228,0,12
4476031029,충청남도 부여군 규암면 신리,1,0,69,44,0,137,0,4
4476031031,충청남도 부여군 규암면 진변리,4,0,0,25,0,116,0,0
4476031032,충청남도 부여군 규암면 규암리,0,0,0,8,0,40,0,4
4476025042,충청남도 부여군 부여읍 현북리,33,0,116,95,0,282,0,29
4476031000,충청남도 부여군 규암면,741,0,228,412,0,2901,0,333
4476031022,충청남도 부여군 규암면 나복리,25,0,0,9,0,386,0,39
4476031023,충청남도 부여군 규암면 모리,3,0,0,9,0,156,0,0
4476031025,충청남도 부여군 규암면 호암리,2,0,13,59,0,151,0,0
4476025041,충청남도 부여군 부여읍 왕포리,0,0,59,30,0,91,0,0
4161035023,경기도 광주시 남종면 이석리,0,0,25,41,0,376,0,0
4161035025,경기도 광주시 남종면 귀여리,6,0,46,195,0,1304,0,0
4161035026,경기도 광주시 남종면 검천리,4,0,33,151,0,640,0,0
4161035028,경기도 광주시 남종면 우천리,0,0,16,101,0,1,0,0
4159035023,경기도 화성시 서신면 광평리,23,0,2,4,0,145,0,0
4159035024,경기도 화성시 서신면 장외리,28,0,13,41,0,336,0,0
4159034023,경기도 화성시 송산면 삼존리,22,0,68,77,0,484,0,12
4159032026,경기도 화성시 비봉면 쌍학리,38,0,40,4,0,498,0,0
4159032027,경기도 화성시 비봉면 청요리,10,0,10,0,0,366,0,6
4159032028,경기도 화성시 비봉면 자안리,5,0,23,1,0,351,0,25
4159033021,경기도 화성시 마도면 석교리,36,0,0,3,0,202,0,0
4159033023,경기도 화성시 마도면 송정리,28,0,0,4,0,337,0,0
4159033024,경기도 화성시 마도면 쌍송리,2,0,0,93,0,257,0,3
4159033026,경기도 화성시 마도면 슬항리,96,0,0,1,0,149,0,0
4159033027,경기도 화성시 마도면 해문리,15,0,4,2,0,216,0,0
4159033029,경기도 화성시 마도면 금당리,29,0,0,3,0,242,0,0
4673034021,전라남도 구례군 마산면 마산리,52,0,14,6,0,265,0,52
4681031000,전라남도 강진군 군동면,375,0,195,335,0,5006,0,140
4683037000,전라남도 영암군 서호면,656,0,243,439,0,2708,0,331
4683037022,전라남도 영암군 서호면 화송리,21,0,1,4,0,119,0,63
4683037023,전라남도 영암군 서호면 청용리,15,0,6,13,0,395,0,50
4683037025,전라남도 영암군 서호면 장천리,7,0,34,4,0,428,0,15
4683037026,전라남도 영암군 서호면 쌍풍리,102,0,0,19,0,360,0,88
4683037028,전라남도 영암군 서호면 성재리,111,0,39,44,0,209,0,1
4683037029,전라남도 영암군 서호면 금강리,47,0,97,132,0,262,0,0
4683038000,전라남도 영암군 학산면,630,0,199,341,0,4573,0,428
4683038021,전라남도 영암군 학산면 묵동리,35,0,18,5,0,695,0,6
4683038022,전라남도 영암군 학산면 상월리,114,0,44,68,0,827,0,71
4723039025,경상북도 영천시 북안면 명주리,1,0,5,7,0,157,0,0
4723039027,경상북도 영천시 북안면 신대리,6,0,2,9,0,160,0,0
4723039028,경상북도 영천시 북안면 신리리,34,0,6,15,0,148,0,0
4723039030,경상북도 영천시 북안면 도천리,34,0,4,8,0,142,0,0
4723039031,경상북도 영천시 북안면 옥천리,5,0,0,1,0,196,0,0
4723039033,경상북도 영천시 북안면 고지리,40,0,14,16,0,367,0,4
4723039034,경상북도 영천시 북안면 임포리,9,0,7,11,0,263,0,0
4723039036,경상북도 영천시 북안면 자포리,37,0,0,3,0,290,0,0
4725012800,경상북도 상주시 초산동,120,0,22,13,0,64,0,67
4725013100,경상북도 상주시 부원동,19,0,0,1,0,262,0,3
4725013200,경상북도 상주시 죽전동,121,0,0,4,0,35,0,12
4725013300,경상북도 상주시 만산동,32,0,2,12,0,277,0,6
4822031023,경상남도 통영시 용남면 장문리,35,0,7,4,0,136,0,55
4822031024,경상남도 통영시 용남면 삼화리,33,0,10,4,0,95,0,56
4822031025,경상남도 통영시 용남면 원평리,43,0,41,11,0,191,0,91
4822031026,경상남도 통영시 용남면 장평리,20,0,3,6,0,75,0,63
4827038028,경상남도 밀양시 무안면 동산리,2,0,6,12,0,487,0,39
4827038023,경상남도 밀양시 무안면 삼태리,12,0,13,19,0,266,0,3
4874039024,경상남도 창녕군 장마면 초곡리,7,0,0,9,0,503,0,0
4723035023,경상북도 영천시 화남면 신호리,51,0,20,31,0,318,0,0
4723035024,경상북도 영천시 화남면 사천리,59,0,1,23,0,492,0,0
4723035026,경상북도 영천시 화남면 선천리,46,0,34,45,0,269,0,0
4723035027,경상북도 영천시 화남면 삼창리,74,0,28,22,0,214,0,0
4723035029,경상북도 영천시 화남면 안천리,7,0,25,26,0,634,0,0
4723035030,경상북도 영천시 화남면 온천리,0,0,9,4,0,389,0,0
4723035032,경상북도 영천시 화남면 용계리,19,0,0,15,0,918,0,21
4723036000,경상북도 영천시 자양면,441,0,126,653,0,7461,0,221
4723036021,경상북도 영천시 자양면 보현리,285,0,64,15,0,1489,0,68
4723038035,경상북도 영천시 고경면 동도리,64,0,11,15,0,196,0,0
4723038036,경상북도 영천시 고경면 차당리,12,0,2,15,0,407,0,0
4824035029,경상남도 사천시 곤양면 가화리,2,0,1,49,0,463,0,2
4824035031,경상남도 사천시 곤양면 중항리,0,0,1,6,0,433,0,0
4824035032,경상남도 사천시 곤양면 무고리,5,0,70,5,0,590,0,0
4824036000,경상남도 사천시 곤명면,151,0,37,637,0,5783,0,371
4824034025,경상남도 사천시 축동면 반용리,0,0,0,19,0,461,0,0
4824033021,경상남도 사천시 용현면 송지리,94,0,0,9,0,144,0,0
4824033022,경상남도 사천시 용현면 선진리,26,0,12,18,0,170,0,0
4824033024,경상남도 사천시 용현면 신촌리,29,0,2,12,0,75,0,0
4824033025,경상남도 사천시 용현면 온정리,19,0,0,18,0,144,0,0
4824033027,경상남도 사천시 용현면 석계리,1,0,0,3,0,309,0,0
4824033028,경상남도 사천시 용현면 구월리,5,0,2,14,0,238,0,0
4824033031,경상남도 사천시 용현면 주문리,39,0,3,6,0,139,0,0
4776031045,경상북도 영양군 입암면 병옥리,26,0,69,10,0,239,0,0
4776031046,경상북도 영양군 입암면 흥구리,50,0,64,36,0,130,0,0
4776032000,경상북도 영양군 청기면,359,0,1155,196,0,12358,0,0
4790041042,경상북도 예천군 풍양면 효갈리,8,0,63,116,0,226,0,15
4723025028,경상북도 영천시 금호읍 신월리,163,0,2,19,0,87,0,0
4723032027,경상북도 영천시 신녕면 화성리,1,0,7,7,0,241,0,0
4723032028,경상북도 영천시 신녕면 완전리,22,0,23,20,0,193,0,0
4723032031,경상북도 영천시 신녕면 가천리,32,0,7,13,0,679,0,11
4723033000,경상북도 영천시 화산면,326,0,120,190,0,4671,0,3
4723033022,경상북도 영천시 화산면 덕암리,9,0,18,7,0,123,0,0
4711300000,경상북도 포항시북구,4896,0,2828,1719,0,53681,0,10431
4711310200,경상북도 포항시북구 신흥동,2,0,0,0,0,9,0,2
4711133000,경상북도 포항시남구 장기면,433,0,572,268,0,8214,0,547
4711133021,경상북도 포항시남구 장기면 읍내리,5,0,12,12,0,77,0,11
4711133022,경상북도 포항시남구 장기면 마현리,13,0,38,12,0,121,0,14
4711133024,경상북도 포항시남구 장기면 영암리,45,0,12,4,0,42,0,38
4825032026,경상남도 김해시 주촌면 양동리,6,0,6,6,0,304,0,58
4773046037,경상북도 의성군 안평면 석탑리,6,0,3,5,0,864,0,0
4773046039,경상북도 의성군 안평면 신안리,17,0,0,11,0,981,0,0
4773046040,경상북도 의성군 안평면 대사리,10,0,42,11,0,578,0,0
4723011700,경상북도 영천시 본촌동,58,0,8,13,0,298,0,0
4723011900,경상북도 영천시 괴연동,12,0,0,10,0,500,0,0
4721038000,경상북도 영주시 단산면,157,0,1340,125,0,7529,0,75
4713032028,경상북도 경주시 양남면 읍천리,26,0,7,4,0,169,0,0
4889041030,경상남도 합천군 대양면 백암리,0,0,0,3,0,728,0,0
4889041031,경상남도 합천군 대양면 오산리,0,0,0,4,0,571,0,0
4889042021,경상남도 합천군 쌍백면 대곡리,0,0,0,2,0,383,0,0
4889042023,경상남도 합천군 쌍백면 평구리,4,0,12,19,0,455,0,0
4889042024,경상남도 합천군 쌍백면 평지리,1,0,2,11,0,401,0,0
4889037030,경상남도 합천군 쌍책면 오서리,0,0,8,32,0,333,0,0
4889038000,경상남도 합천군 덕곡면,19,0,20,111,0,2531,0,0
4889038022,경상남도 합천군 덕곡면 장리,6,0,0,4,0,474,0,0
4889038024,경상남도 합천군 덕곡면 학리,2,0,0,17,0,144,0,0
4889038025,경상남도 합천군 덕곡면 율지리,0,0,15,52,0,160,0,0
4713025026,경상북도 경주시 감포읍 노동리,6,0,0,1,0,416,0,16
4713025028,경상북도 경주시 감포읍 호동리,0,0,1,6,0,435,0,25
4113111100,경기도 성남시수정구 심곡동,4,0,60,16,0,219,0,0
4711133041,경상북도 포항시남구 장기면 대곡리,16,0,22,13,0,508,0,2
4711133043,경상북도 포항시남구 장기면 정천리,21,0,15,5,0,469,0,0
4715044000,경상북도 김천시 대덕면,163,0,451,115,0,9008,0,50
4715044021,경상북도 김천시 대덕면 연화리,5,0,15,12,0,1020,0,0
4715044023,경상북도 김천시 대덕면 외감리,8,0,12,3,0,434,0,0
4715044025,경상북도 김천시 대덕면 가례리,2,0,16,23,0,594,0,0
4715044026,경상북도 김천시 대덕면 조룡리,7,0,67,6,0,1128,0,0
4715044028,경상북도 김천시 대덕면 관기리,7,0,8,14,0,580,0,0
4687038030,전라남도 영광군 낙월면 오도리,1,0,0,4,0,57,0,0
4687037025,전라남도 영광군 법성면 덕흥리,37,0,0,12,0,148,0,135
4889036029,경상남도 합천군 초계면 대평리,62,0,7,2,0,12,0,0
4889036030,경상남도 합천군 초계면 유하리,53,0,1,6,0,20,0,0
4889037000,경상남도 합천군 쌍책면,7,0,100,189,0,3640,0,0
4161010100,경기도 광주시 경안동,6,0,48,8,0,81,0,0
3171025626,울산광역시 울주군 온양읍 삼광리,11,0,6,9,0,444,0,113
4423034030,충청남도 논산시 상월면 학당리,0,0,0,6,0,194,0,0
4423034031,충청남도 논산시 상월면 주곡리,1,0,15,9,0,197,0,0
4423034032,충청남도 논산시 상월면 한천리,98,0,12,8,0,228,0,0
4423035000,충청남도 논산시 부적면,405,0,219,250,0,2187,0,36
4423035021,충청남도 논산시 부적면 마구평리,126,0,4,0,0,53,0,1
4717025026,경상북도 안동시 풍산읍 회곡리,9,0,5,43,0,388,0,0
4717025027,경상북도 안동시 풍산읍 계평리,0,0,2,101,0,342,0,0
4717025029,경상북도 안동시 풍산읍 수곡리,1,0,43,14,0,495,0,0
4159000000,경기도 화성시,3579,0,1277,3304,0,58666,0,2039
4161033025,경기도 광주시 도척면 상림리,31,0,89,17,0,1007,0,0
4686038028,전라남도 함평군 월야면 예덕리,25,0,0,6,0,133,0,128
4686034022,전라남도 함평군 엄다면 송로리,61,0,0,8,0,203,0,28
4717041026,경상북도 안동시 예안면 삼계리,33,0,7,56,0,1161,0,0
4717041027,경상북도 안동시 예안면 도촌리,4,0,0,0,0,1818,0,0
4717040024,경상북도 안동시 임동면 갈전리,48,0,17,36,0,802,0,0
4159033030,경기도 화성시 마도면 고모리,10,0,0,24,0,212,0,0
4159034021,경기도 화성시 송산면 사강리,12,0,0,0,0,253,0,45
4159034022,경기도 화성시 송산면 봉가리,30,0,0,0,0,143,0,0
4159032025,경기도 화성시 비봉면 구포리,120,0,0,5,0,244,0,0
4882025000,경상남도 고성군 고성읍,666,0,289,102,0,2837,0,516
4719011300,경상북도 구미시 공단동,137,0,111,219,0,645,0,112
4719032026,경상북도 구미시 옥성면 산촌리,23,0,5,8,0,566,0,7
4719032027,경상북도 구미시 옥성면 태봉리,7,0,6,2,0,464,0,0
4683038024,전라남도 영암군 학산면 학계리,42,0,39,12,0,591,0,25
4681025035,전라남도 강진군 강진읍 서산리,26,0,96,24,0,814,0,0
4713025025,경상북도 경주시 감포읍 오류리,17,0,41,28,0,1215,0,0
4773044042,경상북도 의성군 다인면 덕지리,7,0,9,16,0,786,0,0
4773044043,경상북도 의성군 다인면 덕미리,52,0,0,6,0,704,0,0
4725041031,경상북도 상주시 화서면 하송리,11,0,769,55,0,876,0,0
4725040024,경상북도 상주시 화동면 어산리,13,0,266,12,0,900,0,34
4725040025,경상북도 상주시 화동면 신촌리,45,0,36,20,0,323,0,0
4725040027,경상북도 상주시 화동면 보미리,23,0,0,11,0,508,0,5
4725040028,경상북도 상주시 화동면 양지리,31,0,31,8,0,341,0,8
4725041000,경상북도 상주시 화서면,456,0,1091,112,0,4083,0,204
4725041021,경상북도 상주시 화서면 신봉리,23,0,1,0,0,136,0,14
4725041023,경상북도 상주시 화서면 달천리,37,0,3,4,0,86,0,29
4884033024,경상남도 남해군 삼동면 동천리,25,0,25,11,0,426,0,139
4884033025,경상남도 남해군 삼동면 봉화리,22,0,41,38,0,1922,0,87
4884034000,경상남도 남해군 미조면,28,0,15,37,0,1126,0,367
4884034021,경상남도 남해군 미조면 송정리,16,0,10,8,0,955,0,205
4713036023,경상북도 경주시 현곡면 하구리,88,0,25,12,0,358,0,50
4713036025,경상북도 경주시 현곡면 무과리,0,0,37,9,0,156,0,2
4713036026,경상북도 경주시 현곡면 남사리,1,0,4,25,0,693,0,0
4713036028,경상북도 경주시 현곡면 래태리,41,0,8,18,0,731,0,37
4713034026,경상북도 경주시 산내면 의곡리,35,0,18,11,0,309,0,67
4713034027,경상북도 경주시 산내면 내일리,62,0,19,38,0,1259,0,426
4713034028,경상북도 경주시 산내면 우라리,22,0,18,4,0,1082,0,19
4713035000,경상북도 경주시 서면,260,0,95,167,0,4650,0,11
4713035021,경상북도 경주시 서면 천촌리,22,0,0,10,0,635,0,4
4717010200,경상북도 안동시 서부동,0,0,0,0,0,3,0,0
4713033031,경상북도 경주시 내남면 안심리,44,0,4,10,0,965,0,32
4713033032,경상북도 경주시 내남면 박달리,69,0,34,54,0,1924,0,147
4889035030,경상남도 합천군 율곡면 문림리,9,0,9,36,0,192,0,0
4889035031,경상남도 합천군 율곡면 본천리,8,0,0,3,0,705,0,0
4889035033,경상남도 합천군 율곡면 제내리,3,0,35,144,0,278,0,0
4889035034,경상남도 합천군 율곡면 임북리,1,0,41,204,0,288,0,0
4889036021,경상남도 합천군 초계면 아막리,9,0,1,0,0,107,0,0
4889033031,경상남도 합천군 가야면 황산리,63,0,10,9,0,506,0,33
4889033032,경상남도 합천군 가야면 야천리,45,0,0,4,0,469,0,89
4889033033,경상남도 합천군 가야면 구원리,36,0,100,70,0,424,0,4
4889034000,경상남도 합천군 야로면,322,0,51,120,0,4245,0,34
4889034021,경상남도 합천군 야로면 덕암리,34,0,21,18,0,312,0,0
4889034023,경상남도 합천군 야로면 정대리,49,0,7,37,0,390,0,11
4824034000,경상남도 사천시 축동면,8,0,2,77,0,2242,0,0
4824034021,경상남도 사천시 축동면 배춘리,1,0,0,3,0,236,0,0
4824034022,경상남도 사천시 축동면 길평리,0,0,0,2,0,108,0,0
4824034024,경상남도 사천시 축동면 탑리,1,0,0,5,0,456,0,0
4824033000,경상남도 사천시 용현면,299,0,45,112,0,2333,0,2
4831033024,경상남도 거제시 남부면 다대리,11,0,6,7,0,401,0,40
4831033025,경상남도 거제시 남부면 갈곶리,1,0,0,13,0,236,0,76
4831034000,경상남도 거제시 거제면,393,0,252,102,0,2256,0,721
