stdg_Cd,bjd_Nm,allcolluvm_Layer_Area,alluvm_Layer_Area,colluvm_Layer_Area,diluvm_Layer_Area,etc_Area,residum_Layer_Area
4471032023,충청남도 금산군 제원면 수당리,90,123,9,0,23,127
4471032024,충청남도 금산군 제원면 명곡리,105,49,6,0,10,287
4122037000,경기도 평택시 현덕면,1023,1228,15,0,905,1467
4122037022,경기도 평택시 현덕면 운정리,81,31,10,0,0,91
4122037025,경기도 평택시 현덕면 인광리,56,107,0,0,0,83
4122037029,경기도 평택시 현덕면 기산리,73,174,0,0,157,101
4122037031,경기도 평택시 현덕면 장수리,78,83,0,0,15,106
4125000000,경기도 동두천시,932,1024,593,32,144,6865
4125010300,경기도 동두천시 생연동,129,140,19,0,13,228
4159025330,경기도 화성시 봉담읍 당하리,31,18,3,0,3,65
4159025336,경기도 화성시 봉담읍 상기리,115,15,28,0,28,530
4423038023,충청남도 논산시 벌곡면 사정리,39,6,63,0,8,284
4423038025,충청남도 논산시 벌곡면 검천리,25,20,63,0,0,461
4423038028,충청남도 논산시 벌곡면 도산리,39,5,49,0,0,177
4423038031,충청남도 논산시 벌곡면 조동리,15,26,24,0,7,184
4423038034,충청남도 논산시 벌곡면 양산리,35,43,58,0,14,420
4423039024,충청남도 논산시 양촌면 양촌리,12,78,16,0,15,154
4423039027,충청남도 논산시 양촌면 채광리,48,62,33,0,5,204
4155039035,경기도 안성시 일죽면 화봉리,158,17,25,8,4,252
4155040022,경기도 안성시 죽산면 매산리,131,109,4,0,25,222
4155040025,경기도 안성시 죽산면 장능리,180,20,11,0,9,300
4155040030,경기도 안성시 죽산면 두교리,143,23,28,0,13,447
4155041024,경기도 안성시 삼죽면 덕산리,125,8,6,0,8,111
4155041027,경기도 안성시 삼죽면 진촌리,104,19,66,0,10,306
4155041030,경기도 안성시 삼죽면 기솔리,70,22,30,0,3,305
4155042022,경기도 안성시 고삼면 신창리,95,29,4,0,2,194
4155042025,경기도 안성시 고삼면 삼은리,26,1,0,0,58,76
4155042027,경기도 안성시 고삼면 월향리,74,7,2,0,80,220
4157010400,경기도 김포시 장기동,94,244,0,0,0,168
4157010700,경기도 김포시 풍무동,79,141,8,1,9,203
4711125621,경상북도 포항시남구 오천읍 원리,64,73,0,46,22,105
4711125626,경상북도 포항시남구 오천읍 문충리,40,39,17,0,14,162
4711125629,경상북도 포항시남구 오천읍 세계리,105,113,41,25,9,300
4711125631,경상북도 포항시남구 오천읍 구정리,0,54,3,39,1,0
4711131022,경상북도 포항시남구 대송면 장동리,93,31,22,0,5,429
4711131025,경상북도 포항시남구 대송면 대각리,88,22,19,0,9,598
4711131029,경상북도 포항시남구 대송면 남성리,42,41,3,0,20,37
4711132021,경상북도 포항시남구 동해면 도구리,75,102,2,56,1,48
4711132024,경상북도 포항시남구 동해면 신정리,57,38,14,0,0,92
4711132027,경상북도 포항시남구 동해면 입암리,43,0,38,0,1,238
4315033026,충청북도 제천시 수산면 대전리,136,0,16,0,0,443
4315033029,충청북도 제천시 수산면 원대리,12,0,2,0,26,106
4315033032,충청북도 제천시 수산면 구곡리,35,0,13,0,0,141
4315033035,충청북도 제천시 수산면 지곡리,12,0,2,0,139,223
4315033038,충청북도 제천시 수산면 성리,7,0,0,0,15,129
4315033040,충청북도 제천시 수산면 하천리,27,1,40,0,81,365
4315034023,충청북도 제천시 덕산면 신현리,171,33,62,0,18,710
4315034026,충청북도 제천시 덕산면 도기리,119,5,90,0,3,899
4315035021,충청북도 제천시 한수면 황강리,0,0,16,0,175,153
4315035024,충청북도 제천시 한수면 한천리,0,0,4,0,90,13
4315035027,충청북도 제천시 한수면 상노리,1,0,16,0,59,146
4315035029,충청북도 제천시 한수면 복평리,0,0,15,0,73,157
4471035024,충청남도 금산군 남일면 초현리,86,53,1,0,10,122
4471035026,충청남도 금산군 남일면 신정리,78,109,83,0,14,898
4471036000,충청남도 금산군 남이면,385,426,672,0,81,8055
4471036025,충청남도 금산군 남이면 대양리,19,21,174,0,7,1168
4471036028,충청남도 금산군 남이면 매곡리,53,23,4,0,0,196
4471036030,충청남도 금산군 남이면 성곡리,99,54,25,0,2,494
4471037022,충청남도 금산군 진산면 엄정리,13,37,74,0,1,693
4471037025,충청남도 금산군 진산면 오항리,6,8,65,0,7,813
4471037028,충청남도 금산군 진산면 읍내리,42,4,74,0,3,342
4471037031,충청남도 금산군 진산면 두지리,35,31,55,0,4,353
4471038021,충청남도 금산군 복수면 용진리,44,11,65,0,3,302
4471038024,충청남도 금산군 복수면 수영리,28,51,63,0,17,428
4159034029,경기도 화성시 송산면 독지리,96,99,12,0,22,274
4159034032,경기도 화성시 송산면 지화리,46,142,3,0,12,237
4159034035,경기도 화성시 송산면 칠곡리,57,91,0,0,8,126
4159035022,경기도 화성시 서신면 상안리,91,39,35,3,0,179
4159035031,경기도 화성시 서신면 궁평리,81,61,3,0,45,215
4159036021,경기도 화성시 팔탄면 하저리,113,80,17,9,6,158
4159036024,경기도 화성시 팔탄면 가재리,151,12,6,2,0,169
4159036027,경기도 화성시 팔탄면 노하리,92,310,4,0,108,175
4159036033,경기도 화성시 팔탄면 화당리,56,7,0,0,3,104
4623035026,전라남도 광양시 진월면 오사리,29,126,45,0,114,203
4623035027,전라남도 광양시 진월면 신구리,123,0,72,0,7,380
4623035029,전라남도 광양시 진월면 월길리,62,142,113,0,96,307
4888025000,경상남도 거창군 거창읍,1282,1086,330,153,210,2496
4888025022,경상남도 거창군 거창읍 중앙리,7,25,0,0,2,14
4888025023,경상남도 거창군 거창읍 대동리,44,119,0,0,28,49
4888025025,경상남도 거창군 거창읍 김천리,23,44,0,11,7,0
4887036023,경상남도 함양군 안의면 이전리,33,77,0,0,19,54
4887039026,경상남도 함양군 백전면 구산리,46,1,35,0,1,165
4888036023,경상남도 거창군 마리면 고학리,90,90,145,0,3,695
4888036025,경상남도 거창군 마리면 대동리,137,134,51,0,2,402
4887038000,경상남도 함양군 서상면,799,285,993,0,93,6771
4887038021,경상남도 함양군 서상면 대남리,158,56,193,0,13,1368
4887038022,경상남도 함양군 서상면 도천리,122,42,89,0,14,387
4874025035,경상남도 창녕군 창녕읍 옥천리,68,67,269,0,61,1912
4874025037,경상남도 창녕군 창녕읍 교하리,24,0,0,0,0,4
4874025300,경상남도 창녕군 남지읍,772,1359,52,4,538,2753
4677042022,전라남도 고흥군 두원면 관덕리,89,0,14,0,1,179
4677042023,전라남도 고흥군 두원면 풍류리,104,36,21,0,273,250
4677042024,전라남도 고흥군 두원면 대금리,127,10,4,0,5,249
4817013000,경상남도 진주시 귀곡동,67,0,10,0,298,295
4817013200,경상남도 진주시 호탄동,69,21,2,0,26,109
4373033026,충청북도 옥천군 안내면 오덕리,100,80,91,0,4,498
4373033028,충청북도 옥천군 안내면 장계리,1,17,57,0,96,380
4373033029,충청북도 옥천군 안내면 방하목리,14,1,43,0,0,274
4373033032,충청북도 옥천군 안내면 용촌리,20,6,53,0,0,308
4373034021,충청북도 옥천군 청성면 산계리,50,140,29,0,34,259
4373034024,충청북도 옥천군 청성면 궁촌리,56,50,7,0,33,196
4373034028,충청북도 옥천군 청성면 묘금리,4,12,49,0,0,345
4373034030,충청북도 옥천군 청성면 합금리,4,26,31,0,53,290
4373034033,충청북도 옥천군 청성면 대안리,109,42,35,0,1,390
2871039025,인천광역시 강화군 송해면 상도리,78,152,4,9,0,77
4617032021,전라남도 나주시 왕곡면 덕산리,91,18,5,0,3,204
4617032024,전라남도 나주시 왕곡면 송죽리,55,66,27,0,31,240
4617032027,전라남도 나주시 왕곡면 화정리,70,55,0,0,10,185
4617032032,전라남도 나주시 왕곡면 장산리,21,100,0,0,11,70
4617033021,전라남도 나주시 반남면 흥덕리,97,12,1,0,5,170
4617033026,전라남도 나주시 반남면 대안리,95,135,0,0,30,120
4617034021,전라남도 나주시 공산면 금곡리,39,116,0,0,8,128
4617034024,전라남도 나주시 공산면 신곡리,3,110,23,0,44,73
4617034027,전라남도 나주시 공산면 동촌리,106,56,0,0,27,228
4617034030,전라남도 나주시 공산면 복용리,34,33,6,0,5,88
4617035023,전라남도 나주시 동강면 진천리,16,122,0,0,7,28
4617035026,전라남도 나주시 동강면 옥정리,51,149,33,0,150,215
4477033026,충청남도 서천군 기산면 원길리,30,73,1,0,8,30
4477033029,충청남도 서천군 기산면 월기리,21,62,3,0,4,52
4477033031,충청남도 서천군 기산면 영모리,63,0,11,0,0,122
4125010600,경기도 동두천시 보산동,56,85,9,0,11,177
4125010900,경기도 동두천시 상봉암동,43,90,46,14,17,629
4125011100,경기도 동두천시 탑동동,51,53,172,0,2,1842
4127110400,경기도 안산시상록구 본오동,117,169,48,25,52,155
4127110700,경기도 안산시상록구 부곡동,198,70,37,0,6,311
4127111000,경기도 안산시상록구 팔곡일동,53,113,11,9,20,232
4127111500,경기도 안산시상록구 장하동,68,22,13,0,5,85
4127310200,경기도 안산시단원구 와동,112,37,3,0,6,163
4127310500,경기도 안산시단원구 원시동,80,82,0,0,90,147
4376036038,충청북도 괴산군 청천면 대전리,13,52,55,0,5,283
4376036041,충청북도 괴산군 청천면 거봉리,1,12,52,5,8,286
4376036047,충청북도 괴산군 청천면 송면리,61,28,85,0,23,810
4376036050,충청북도 괴산군 청천면 관평리,56,18,100,0,9,808
4376037021,충청북도 괴산군 청안면 읍내리,91,34,0,0,10,47
4376037023,충청북도 괴산군 청안면 문방리,125,54,48,0,5,381
4376037026,충청북도 괴산군 청안면 청용리,97,66,0,0,6,110
4376037028,충청북도 괴산군 청안면 운곡리,31,37,149,0,4,475
4376039000,충청북도 괴산군 사리면,1158,262,227,37,79,3290
4376039022,충청북도 괴산군 사리면 소매리,190,26,11,0,25,541
4376039028,충청북도 괴산군 사리면 화산리,86,15,31,0,3,190
4376040022,충청북도 괴산군 소수면 입암리,121,23,34,0,7,263
4182035000,경기도 가평군 북면,179,522,1458,0,266,20562
4182035025,경기도 가평군 북면 적목리,17,15,429,0,38,6018
4182035028,경기도 가평군 북면 이곡리,37,88,31,0,22,440
4183025021,경기도 양평군 양평읍 양근리,46,71,0,0,66,64
4183025024,경기도 양평군 양평읍 덕평리,40,49,20,58,8,70
4183025028,경기도 양평군 양평읍 대흥리,105,25,24,0,0,324
4183025031,경기도 양평군 양평읍 회현리,143,40,3,8,93,130
4183031000,경기도 양평군 강상면,614,350,152,90,273,2312
4183031026,경기도 양평군 강상면 세월리,54,66,15,0,52,271
4183032000,경기도 양평군 강하면,360,535,246,3,242,2729
2917013000,광주광역시 북구 신용동,3,105,0,22,14,38
2917013500,광주광역시 북구 효령동,64,10,39,37,5,187
2917013900,광주광역시 북구 월출동,17,189,0,0,20,39
2920010700,광주광역시 광산구 선암동,6,129,9,0,19,52
2920011100,광주광역시 광산구 박호동,46,70,39,0,17,194
2920011500,광주광역시 광산구 월계동,49,21,0,47,9,131
2920012000,광주광역시 광산구 운남동,3,152,0,11,27,16
2920012400,광주광역시 광산구 흑석동,9,26,0,0,5,28
2920012700,광주광역시 광산구 산정동,104,19,8,4,11,175
2920013200,광주광역시 광산구 신룡동,52,35,6,0,10,148
2920013900,광주광역시 광산구 유계동,8,222,2,5,31,31
4372035021,충청북도 보은군 삼승면 원남리,100,37,12,13,4,86
4420037028,충청남도 아산시 영인면 구성리,86,189,1,0,189,82
4420037031,충청남도 아산시 영인면 성내리,157,9,44,0,39,431
4420037033,충청남도 아산시 영인면 역리,96,67,3,0,9,138
4420038024,충청남도 아산시 인주면 걸매리,0,412,0,0,3,0
4420038027,충청남도 아산시 인주면 대음리,77,65,0,0,195,59
4420038030,충청남도 아산시 인주면 도흥리,79,81,2,0,7,189
4420039000,충청남도 아산시 선장면,624,1856,21,5,372,911
4420039022,충청남도 아산시 선장면 돈포리,0,308,0,0,37,0
4420039023,충청남도 아산시 선장면 신덕리,0,200,0,0,14,0
4420039025,충청남도 아산시 선장면 장곳리,0,113,0,0,1,0
4420039028,충청남도 아산시 선장면 신동리,85,30,6,0,0,112
4420039031,충청남도 아산시 선장면 홍곳리,0,128,0,0,24,0
2871025029,인천광역시 강화군 강화읍 대산리,74,232,1,0,5,101
2871031023,인천광역시 강화군 선원면 지산리,70,63,6,0,9,92
2871031027,인천광역시 강화군 선원면 냉정리,90,66,3,74,6,114
2871032022,인천광역시 강화군 불은면 고능리,112,102,19,0,0,149
4418032000,충청남도 보령시 오천면,583,527,170,0,566,3160
4418032023,충청남도 보령시 오천면 교성리,157,32,45,0,19,551
4418033000,충청남도 보령시 천북면,1189,689,123,0,1032,3430
4418033023,충청남도 보령시 천북면 사호리,144,75,25,0,15,618
4418033025,충청남도 보령시 천북면 궁포리,148,94,1,0,91,341
4418033028,충청남도 보령시 천북면 신죽리,119,103,0,0,113,213
4418034025,충청남도 보령시 청소면 성연리,53,17,247,0,25,578
4418035000,충청남도 보령시 청라면,848,435,1233,36,249,4253
4873025025,경상남도 함안군 가야읍 신음리,85,76,0,0,13,202
4873025028,경상남도 함안군 가야읍 사내리,118,0,0,0,4,254
4873025031,경상남도 함안군 가야읍 산서리,70,238,0,36,53,221
4873031022,경상남도 함안군 함안면 북촌리,87,49,8,9,14,259
4148026200,경기도 파주시 조리읍,597,707,5,127,88,1149
4148026224,경기도 파주시 조리읍 장곡리,172,57,4,0,34,401
4159036036,경기도 화성시 팔탄면 해창리,63,77,7,0,6,115
4159037022,경기도 화성시 장안면 석포리,197,160,0,0,102,397
4421025025,충청남도 서산시 대산읍 기은리,115,128,19,0,23,352
4421025028,충청남도 서산시 대산읍 화곡리,172,220,55,37,138,592
4421031000,충청남도 서산시 인지면,830,538,314,277,89,1487
4421031023,충청남도 서산시 인지면 모월리,66,106,2,24,0,108
4421031025,충청남도 서산시 인지면 애정리,91,0,7,9,0,155
4421032000,충청남도 서산시 부석면,1703,3971,390,122,1015,2944
4421032022,충청남도 서산시 부석면 강수리,158,75,14,0,2,188
4421032025,충청남도 서산시 부석면 갈마리,71,430,2,0,201,103
4421032028,충청남도 서산시 부석면 봉락리,120,419,1,6,195,193
4421032031,충청남도 서산시 부석면 강당리,127,464,76,0,8,290
4421032032,충청남도 서산시 부석면 마룡리,110,355,17,0,191,330
4421033021,충청남도 서산시 팔봉면 금학리,134,64,51,0,1,570
4476025036,충청남도 부여군 부여읍 자왕리,45,128,0,0,58,59
4476031021,충청남도 부여군 규암면 반산리,54,45,0,0,11,55
4476031024,충청남도 부여군 규암면 함양리,45,15,20,0,3,85
4476031026,충청남도 부여군 규암면 합정리,94,29,8,0,0,165
4476031027,충청남도 부여군 규암면 신성리,68,43,14,0,9,222
4476031030,충청남도 부여군 규암면 오수리,86,23,1,2,1,83
4476031036,충청남도 부여군 규암면 노화리,36,188,0,0,0,26
4476031039,충청남도 부여군 규암면 부여두리,6,85,0,11,0,0
4476032024,충청남도 부여군 은산면 은산리,66,27,0,0,6,94
4476032027,충청남도 부여군 은산면 나령리,117,28,87,0,18,1050
4476032034,충청남도 부여군 은산면 합수리,28,21,52,0,4,303
4873034026,경상남도 함안군 대산면 서촌리,100,5,15,0,7,215
4873035022,경상남도 함안군 칠서면 무릉리,49,71,16,0,19,189
4873035025,경상남도 함안군 칠서면 태곡리,121,58,1,0,24,312
4873035027,경상남도 함안군 칠서면 계내리,68,67,0,0,55,150
4873036000,경상남도 함안군 칠북면,435,541,262,28,164,1803
4873036023,경상남도 함안군 칠북면 이령리,42,95,74,9,17,228
4873036024,경상남도 함안군 칠북면 봉촌리,68,64,58,0,64,334
4873036027,경상남도 함안군 칠북면 영동리,48,8,19,0,4,252
4777032039,경상북도 영덕군 남정면 양성리,21,33,33,0,5,328
4777032041,경상북도 영덕군 남정면 쟁암리,11,6,44,0,2,521
4777032046,경상북도 영덕군 남정면 남정리,31,55,14,0,6,232
4777032048,경상북도 영덕군 남정면 구계리,32,0,30,0,5,278
4777033035,경상북도 영덕군 달산면 흥기리,74,60,42,0,29,482
4777033037,경상북도 영덕군 달산면 옥산리,35,61,98,0,24,633
4777033040,경상북도 영덕군 달산면 덕산리,22,26,78,0,9,582
4777033042,경상북도 영덕군 달산면 옥계리,2,4,29,0,16,284
4777034042,경상북도 영덕군 지품면 눌곡리,5,19,47,0,11,289
4777034045,경상북도 영덕군 지품면 낙평리,50,79,27,0,26,588
4777034048,경상북도 영덕군 지품면 원전리,23,28,47,0,3,338
4777034050,경상북도 영덕군 지품면 기사리,30,11,136,0,4,976
