alfisols_Area,andisols_Area,bjd_Nm,entisols_Area,etc_Area,histosols_Area,inceptisols_Area,mollisols_Area,stdg_Cd,ultisols_Area
1,0,전북특별자치도 완주군 화산면 운제리,32,108,0,150,0,5271039031,0
139,0,전북특별자치도 완주군 동상면,297,407,0,9863,0,5271040000,32
34,0,전북특별자치도 완주군 동상면 신월리,215,74,0,2882,0,5271040021,3
68,0,전북특별자치도 완주군 동상면 사봉리,58,32,0,2225,0,5271040022,1
27,0,전북특별자치도 완주군 동상면 수만리,22,67,0,2239,0,5271040023,14
9,0,전북특별자치도 완주군 동상면 대아리,0,234,0,2517,0,5271040024,14
59,0,전북특별자치도 완주군 경천면,548,79,0,3211,0,5271041000,0
8,0,전북특별자치도 완주군 경천면 용복리,330,19,0,395,0,5271041021,0
41,0,전북특별자치도 완주군 경천면 가천리,152,40,0,2133,0,5271041022,0
12,0,전북특별자치도 완주군 경천면 경천리,65,20,0,683,0,5271041023,0
4460,0,전북특별자치도 진안군,14715,1839,0,56781,0,5272000000,1105
666,0,전북특별자치도 진안군 진안읍,3180,231,0,7491,0,5272025000,10
19,0,전북특별자치도 진안군 진안읍 군상리,260,17,0,516,0,5272025021,0
8,0,전북특별자치도 진안군 진안읍 군하리,18,1,0,152,0,5272025022,0
15,0,전북특별자치도 진안군 진안읍 단양리,26,23,0,482,0,5272025023,0
102,0,전북특별자치도 진안군 진안읍 가림리,327,14,0,802,0,5272025024,0
59,0,전북특별자치도 진안군 진안읍 반월리,305,15,0,714,0,5272025025,0
38,0,전북특별자치도 진안군 진안읍 죽산리,554,2,0,328,0,5272025026,0
126,0,전북특별자치도 진안군 진안읍 오천리,173,3,0,490,0,5272025027,2
74,0,전북특별자치도 진안군 진안읍 물곡리,422,28,0,577,0,5272025028,0
21,0,전북특별자치도 진안군 진안읍 구룡리,75,3,0,667,0,5272025029,0
76,0,전북특별자치도 진안군 진안읍 가막리,368,35,0,296,0,5272025030,0
39,0,전북특별자치도 진안군 진안읍 정곡리,99,14,0,810,0,5272025031,0
49,0,전북특별자치도 진안군 진안읍 연장리,207,51,0,894,0,5272025032,0
40,0,전북특별자치도 진안군 진안읍 운산리,346,25,0,759,0,5272025033,9
270,0,전북특별자치도 진안군 용담면,1242,203,0,3732,0,5272031000,0
40,0,전북특별자치도 진안군 용담면 옥거리,354,11,0,293,0,5272031021,0
24,0,전북특별자치도 진안군 용담면 수천리,8,15,0,190,0,5272031022,0
4,0,전북특별자치도 진안군 용담면 호계리,243,5,0,834,0,5272031023,0
0,0,전북특별자치도 군산시 개복동,0,0,0,4,0,5213011700,0
0,0,전북특별자치도 군산시 중앙로1가,0,0,0,8,0,5213011800,0
0,0,전북특별자치도 군산시 영화동,0,0,0,9,0,5213011900,0
0,0,전북특별자치도 군산시 장미동,0,0,0,27,0,5213012000,0
0,0,전북특별자치도 군산시 중앙로2가,0,0,0,10,0,5213012100,0
0,0,전북특별자치도 군산시 영동,0,0,0,2,0,5213012200,0
0,0,전북특별자치도 군산시 신영동,0,0,0,10,0,5213012300,0
0,0,전북특별자치도 군산시 죽성동,0,0,0,4,0,5213012400,0
0,0,전북특별자치도 군산시 평화동,0,0,0,3,0,5213012500,0
0,0,전북특별자치도 군산시 중앙로3가,0,0,0,4,0,5213012600,0
0,0,전북특별자치도 군산시 대명동,0,0,0,21,0,5213012700,0
0,0,전북특별자치도 군산시 장재동,0,0,0,8,0,5213012800,0
0,0,전북특별자치도 군산시 미원동,0,0,0,13,0,5213012900,0
0,0,전북특별자치도 군산시 중동,0,1,0,17,0,5213013000,0
0,0,전북특별자치도 군산시 금암동,0,1,0,19,0,5213013100,0
0,0,전북특별자치도 군산시 동흥남동,0,0,0,25,0,5213013200,0
10,0,전북특별자치도 군산시 서흥남동,0,0,0,17,0,5213013300,0
7,0,전북특별자치도 군산시 조촌동,0,8,0,247,0,5213013400,0
0,0,전북특별자치도 군산시 경장동,0,2,0,47,0,5213013500,0
0,0,전북특별자치도 군산시 경암동,0,5,0,118,0,5213013600,0
64,0,전북특별자치도 군산시 구암동,0,4,0,122,0,5213013700,0
106,0,전북특별자치도 군산시 내흥동,2,14,0,252,0,5213013800,0
10,0,전북특별자치도 군산시 개정동,0,1,0,295,0,5213013900,0
6,0,전북특별자치도 군산시 사정동,0,8,0,191,0,5213014000,0
4,0,전북특별자치도 군산시 수송동,0,4,0,211,0,5213014100,0
0,0,전북특별자치도 군산시 미장동,0,7,0,135,0,5213014200,0
8,0,전북특별자치도 군산시 지곡동,0,5,0,162,0,5213014300,0
77,0,전북특별자치도 군산시 나운동,0,31,0,306,0,5213014400,4
57,0,전북특별자치도 군산시 미룡동,0,51,0,283,0,5213014500,1
5,0,전북특별자치도 군산시 소룡동,0,117,0,1490,0,5213014600,0
0,0,전북특별자치도 군산시 오식도동,0,765,0,204,0,5213014700,0
0,0,전북특별자치도 군산시 비응도동,0,563,0,75,0,5213014800,0
43,0,전북특별자치도 군산시 신관동,0,0,0,236,0,5213014900,1
16,0,전북특별자치도 군산시 개사동,0,406,0,388,0,5213015000,0
23,0,전북특별자치도 군산시 산북동,0,3,0,1310,0,5213015100,2
0,0,전북특별자치도 군산시 내초동,0,48,0,489,0,5213015200,0
338,0,전북특별자치도 군산시 옥구읍,0,978,0,2518,0,5213025000,4
68,0,전북특별자치도 군산시 옥구읍 옥정리,0,5,0,133,0,5213025021,0
35,0,전북특별자치도 군산시 옥구읍 상평리,0,3,0,184,0,5213025022,0
46,0,전북특별자치도 군산시 옥구읍 이곡리,0,7,0,273,0,5213025023,0
46,0,전북특별자치도 군산시 옥구읍 수산리,0,456,0,544,0,5213025024,0
53,0,전북특별자치도 군산시 옥구읍 오곡리,0,147,0,243,0,5213025025,0
44,0,전북특별자치도 군산시 옥구읍 선제리,0,5,0,307,0,5213025026,0
45,0,전북특별자치도 군산시 옥구읍 어은리,0,355,0,832,0,5213025027,4
199,0,전북특별자치도 군산시 옥산면,0,70,0,1398,0,5213031000,5
22,0,전북특별자치도 군산시 옥산면 옥산리,0,36,0,289,0,5213031021,0
66,0,전북특별자치도 군산시 옥산면 남내리,0,4,0,146,0,5213031022,0
38,0,전북특별자치도 군산시 옥산면 쌍봉리,0,13,0,391,0,5213031023,5
69,0,전북특별자치도 군산시 옥산면 당북리,0,15,0,435,0,5213031024,0
4,0,전북특별자치도 군산시 옥산면 금성리,0,1,0,136,0,5213031025,0
183,0,전북특별자치도 군산시 회현면,0,1483,0,2160,0,5213032000,2
3,0,전북특별자치도 군산시 회현면 월연리,0,593,0,362,0,5213032021,0
56,0,전북특별자치도 군산시 회현면 금광리,0,582,0,541,0,5213032022,1
23,0,전북특별자치도 군산시 회현면 대정리,0,1,0,210,0,5213032023,0
12,0,전북특별자치도 군산시 회현면 세장리,0,35,0,132,0,5213032024,0
4,0,전북특별자치도 군산시 회현면 고사리,0,42,0,128,0,5213032025,2
49,0,전북특별자치도 군산시 회현면 학당리,0,46,0,367,0,5213032026,0
37,0,전북특별자치도 군산시 회현면 원우리,0,4,0,151,0,5213032027,0
0,0,전북특별자치도 군산시 회현면 증석리,0,180,0,266,0,5213032028,0
362,0,전북특별자치도 군산시 임피면,0,70,0,1641,0,5213033000,121
34,0,전북특별자치도 군산시 임피면 읍내리,0,2,0,181,0,5213033021,54
3,0,전북특별자치도 군산시 임피면 축산리,0,10,0,229,0,5213033022,39
86,0,전북특별자치도 군산시 임피면 미원리,0,5,0,213,0,5213033023,6
95,0,전북특별자치도 군산시 임피면 보석리,0,18,0,302,0,5213033024,21
55,0,전북특별자치도 군산시 임피면 술산리,0,2,0,170,0,5213033025,2
27,0,전북특별자치도 군산시 임피면 월하리,0,10,0,261,0,5213033026,0
82,0,전북특별자치도 진안군 용담면 월계리,138,82,0,425,0,5272031024,0
70,0,전북특별자치도 진안군 용담면 송풍리,499,67,0,1209,0,5272031025,0
48,0,전북특별자치도 진안군 용담면 와룡리,0,23,0,782,0,5272031026,0
427,0,전북특별자치도 진안군 안천면,1051,63,0,2166,0,5272032000,0
52,0,전북특별자치도 진안군 안천면 노성리,150,8,0,561,0,5272032021,0
180,0,전북특별자치도 진안군 안천면 백화리,152,2,0,470,0,5272032022,0
97,0,전북특별자치도 진안군 안천면 신괴리,278,7,0,416,0,5272032023,0
97,0,전북특별자치도 진안군 안천면 삼락리,472,46,0,718,0,5272032024,0
554,0,전북특별자치도 진안군 동향면,2008,121,0,2607,0,5272033000,0
60,0,전북특별자치도 진안군 동향면 대량리,66,15,0,253,0,5272033021,0
60,0,전북특별자치도 진안군 동향면 학선리,294,12,0,252,0,5272033022,0
158,0,전북특별자치도 진안군 동향면 능금리,331,34,0,584,0,5272033023,0
94,0,전북특별자치도 진안군 동향면 자산리,421,22,0,563,0,5272033024,0
88,0,전북특별자치도 진안군 동향면 신송리,468,0,0,635,0,5272033025,0
94,0,전북특별자치도 진안군 동향면 성산리,427,38,0,320,0,5272033026,0
281,0,전북특별자치도 진안군 상전면,2726,260,0,2159,0,5272034000,42
31,0,전북특별자치도 진안군 상전면 갈현리,378,20,0,201,0,5272034021,0
28,0,전북특별자치도 진안군 상전면 주평리,412,7,0,358,0,5272034022,42
80,0,전북특별자치도 진안군 상전면 수동리,810,67,0,412,0,5272034023,0
83,0,전북특별자치도 진안군 상전면 월포리,904,60,0,552,0,5272034024,0
41,0,전북특별자치도 진안군 상전면 구룡리,152,21,0,301,0,5272034025,0
17,0,전북특별자치도 진안군 상전면 용평리,73,84,0,336,0,5272034026,0
706,0,전북특별자치도 진안군 백운면,963,100,0,6808,0,5272035000,30
52,0,전북특별자치도 진안군 백운면 동창리,19,12,0,381,0,5272035021,0
45,0,전북특별자치도 진안군 백운면 평장리,160,4,0,327,0,5272035022,0
150,0,전북특별자치도 진안군 백운면 덕현리,4,13,0,403,0,5272035023,0
25,0,전북특별자치도 진안군 백운면 남계리,3,4,0,348,0,5272035024,0
27,0,전북특별자치도 진안군 백운면 반송리,15,7,0,604,0,5272035025,0
104,0,전북특별자치도 진안군 백운면 신암리,32,21,0,2032,0,5272035026,0
144,0,전북특별자치도 진안군 백운면 백암리,22,14,0,1191,0,5272035027,8
83,0,전북특별자치도 진안군 백운면 노촌리,639,11,0,1061,0,5272035028,0
75,0,전북특별자치도 진안군 백운면 운교리,70,15,0,458,0,5272035029,22
375,0,전북특별자치도 진안군 성수면,263,172,0,5617,0,5272036000,631
70,0,전북특별자치도 진안군 성수면 외궁리,46,8,0,762,0,5272036021,0
46,0,전북특별자치도 진안군 성수면 좌산리,32,16,0,774,0,5272036022,0
22,0,전북특별자치도 진안군 성수면 신기리,3,4,0,209,0,5272036023,0
38,0,전북특별자치도 진안군 성수면 구신리,9,2,0,765,0,5272036024,4
74,0,전북특별자치도 진안군 성수면 용포리,34,43,0,748,0,5272036025,92
43,0,전북특별자치도 진안군 성수면 도통리,50,22,0,814,0,5272036026,0
56,0,전북특별자치도 진안군 성수면 좌포리,46,55,0,782,0,5272036027,279
25,0,전북특별자치도 진안군 성수면 중길리,43,20,0,764,0,5272036028,257
133,0,전북특별자치도 진안군 마령면,849,183,0,2986,0,5272037000,53
41,0,전북특별자치도 진안군 마령면 평지리,84,22,0,299,0,5272037021,0
10,0,전북특별자치도 진안군 마령면 동촌리,381,53,0,393,0,5272037022,0
52,0,전북특별자치도 진안군 마령면 계서리,8,34,0,707,0,5272037023,0
22,0,전북특별자치도 진안군 마령면 덕천리,34,30,0,1221,0,5272037024,46
7,0,전북특별자치도 진안군 마령면 강정리,340,43,0,366,0,5272037025,7
393,0,전북특별자치도 진안군 부귀면,445,151,0,9425,0,5272038000,0
34,0,전북특별자치도 진안군 부귀면 거석리,37,17,0,1238,0,5272038021,0
25,0,전북특별자치도 진안군 부귀면 오룡리,11,4,0,849,0,5272038022,0
39,0,전북특별자치도 진안군 부귀면 세동리,57,9,0,1296,0,5272038023,0
36,0,전북특별자치도 진안군 부귀면 신정리,19,22,0,911,0,5272038024,0
46,0,전북특별자치도 진안군 부귀면 수항리,11,20,0,1149,0,5272038025,0
44,0,전북특별자치도 진안군 부귀면 두남리,240,31,0,668,0,5272038026,0
103,0,전북특별자치도 진안군 부귀면 황금리,1,15,0,1491,0,5272038027,0
17,0,전북특별자치도 진안군 부귀면 궁항리,29,18,0,911,0,5272038028,0
50,0,전북특별자치도 진안군 부귀면 봉암리,40,16,0,910,0,5272038029,0
323,0,전북특별자치도 진안군 정천면,1140,221,0,5658,0,5272039000,300
82,0,전북특별자치도 진안군 정천면 봉학리,38,24,0,2085,0,5272039021,82
102,0,전북특별자치도 진안군 정천면 갈용리,104,38,0,1753,0,5272039022,150
47,0,전북특별자치도 진안군 정천면 모정리,428,69,0,912,0,5272039023,68
30,0,전북특별자치도 진안군 정천면 망화리,21,55,0,418,0,5272039024,0
61,0,전북특별자치도 진안군 정천면 월평리,549,34,0,490,0,5272039025,0
332,0,전북특별자치도 진안군 주천면,845,133,0,8130,0,5272040000,37
64,0,전북특별자치도 군산시 임피면 영창리,0,22,0,288,0,5213033027,0
529,0,전북특별자치도 군산시 서수면,0,52,0,1526,0,5213034000,316
237,0,전북특별자치도 군산시 서수면 서수리,0,18,0,308,0,5213034021,49
9,0,전북특별자치도 군산시 서수면 축동리,0,4,0,438,0,5213034022,13
4,0,전북특별자치도 군산시 서수면 관원리,0,7,0,257,0,5213034023,50
165,0,전북특별자치도 군산시 서수면 마룡리,0,8,0,126,0,5213034024,81
68,0,전북특별자치도 군산시 서수면 화등리,0,10,0,210,0,5213034025,87
44,0,전북특별자치도 군산시 서수면 금암리,0,6,0,184,0,5213034026,36
750,0,전북특별자치도 군산시 대야면,0,270,0,2751,0,5213035000,0
65,0,전북특별자치도 군산시 대야면 산월리,0,10,0,235,0,5213035021,0
142,0,전북특별자치도 군산시 대야면 지경리,0,62,0,665,0,5213035022,0
22,0,전북특별자치도 군산시 대야면 복교리,0,109,0,770,0,5213035023,0
103,0,전북특별자치도 군산시 대야면 광교리,0,57,0,314,0,5213035024,0
147,0,전북특별자치도 군산시 대야면 접산리,0,21,0,269,0,5213035025,0
136,0,전북특별자치도 군산시 대야면 죽산리,0,2,0,183,0,5213035026,0
136,0,전북특별자치도 군산시 대야면 보덕리,0,9,0,313,0,5213035027,0
237,0,전북특별자치도 군산시 개정면,0,28,0,1321,0,5213036000,98
80,0,전북특별자치도 군산시 개정면 아동리,0,3,0,161,0,5213036021,38
39,0,전북특별자치도 군산시 개정면 운회리,0,1,0,275,0,5213036022,16
39,0,전북특별자치도 군산시 개정면 아산리,0,1,0,138,0,5213036023,15
12,0,전북특별자치도 군산시 개정면 발산리,0,1,0,236,0,5213036024,16
5,0,전북특별자치도 남원시 송동면 송내리,0,4,0,333,0,5219033022,0
4,0,전북특별자치도 남원시 송동면 사촌리,0,1,0,203,0,5219033023,0
3,0,전북특별자치도 남원시 송동면 송상리,0,4,0,368,0,5219033024,0
1,0,전북특별자치도 남원시 송동면 장국리,11,45,0,446,0,5219033025,0
0,0,전북특별자치도 남원시 송동면 흑송리,1,31,0,221,0,5219033026,0
0,0,전북특별자치도 남원시 송동면 송기리,0,3,0,157,0,5219033027,0
3,0,전북특별자치도 남원시 송동면 장포리,0,4,0,156,0,5219033028,4
5,0,전북특별자치도 남원시 송동면 영동리,0,2,0,77,0,5219033029,2
19,0,전북특별자치도 남원시 송동면 연산리,0,2,0,50,0,5219033030,4
8,0,전북특별자치도 남원시 송동면 양평리,5,34,0,70,0,5219033031,1
21,0,전북특별자치도 남원시 송동면 두신리,32,20,0,151,0,5219033032,0
1,0,전북특별자치도 남원시 송동면 세전리,72,76,0,103,0,5219033033,0
49,0,전북특별자치도 남원시 주생면,374,145,0,1932,0,5219034000,113
0,0,전북특별자치도 남원시 주생면 상동리,9,1,0,163,0,5219034021,0
0,0,전북특별자치도 남원시 주생면 중동리,40,16,0,183,0,5219034022,0
0,0,전북특별자치도 남원시 주생면 지당리,41,22,0,179,0,5219034023,0
0,0,전북특별자치도 남원시 주생면 정송리,2,4,0,163,0,5219034024,0
0,0,전북특별자치도 남원시 주생면 영천리,1,5,0,210,0,5219034025,0
9,0,전북특별자치도 남원시 주생면 제천리,38,35,0,137,0,5219034026,0
0,0,전북특별자치도 남원시 주생면 낙동리,0,3,0,357,0,5219034027,0
23,0,전북특별자치도 남원시 주생면 내동리,167,36,0,321,0,5219034028,65
17,0,전북특별자치도 남원시 주생면 도산리,76,22,0,221,0,5219034029,47
229,0,전북특별자치도 남원시 금지면,517,197,0,2231,0,5219035000,172
0,0,전북특별자치도 남원시 금지면 옹정리,10,31,0,230,0,5219035021,0
24,0,전북특별자치도 남원시 금지면 입암리,9,16,0,151,0,5219035022,2
132,0,전북특별자치도 남원시 금지면 서매리,233,4,0,292,0,5219035023,72
67,0,전북특별자치도 남원시 금지면 방촌리,49,6,0,350,0,5219035024,57
6,0,전북특별자치도 남원시 금지면 택내리,22,7,0,350,0,5219035025,41
0,0,전북특별자치도 남원시 금지면 창산리,10,30,0,82,0,5219035026,0
0,0,전북특별자치도 남원시 금지면 상신리,42,20,0,37,0,5219035027,0
0,0,전북특별자치도 남원시 금지면 신월리,4,0,0,99,0,5219035028,0
0,0,전북특별자치도 남원시 금지면 상귀리,53,27,0,492,0,5219035029,0
0,0,전북특별자치도 남원시 금지면 귀석리,23,25,0,75,0,5219035030,0
0,0,전북특별자치도 남원시 금지면 하도리,65,32,0,74,0,5219035031,0
