aqualfs_Area,aquents_Area,aquepts_Area,aquolls_Area,aquults_Area,bjd_Nm,etc_Area,fluvents_Area,hemists_Area,humults_Area,orthents_Area,psamments_Area,saprists_Area,stdg_Cd,udalfs_Area,udands_Area,udepts_Area,udolls_Area,udults_Area
0,0,0,0,0,경상남도 사천시 서금동,6,0,0,0,0,0,0,4824010500,0,0,9,0,0
0,0,2,0,0,경상남도 사천시 동림동,2,0,0,0,0,0,0,4824010600,13,0,125,0,0
0,0,0,0,0,경상남도 하동군 화개면 용강리,15,0,0,21,532,0,0,4885031027,0,0,333,0,0
0,0,0,0,0,경상남도 하동군 화개면 대성리,22,0,0,81,4238,0,0,4885031029,0,0,687,0,126
0,0,277,0,0,경상남도 하동군 악양면,132,0,0,17,918,15,0,4885032000,156,0,2822,0,907
0,0,18,0,0,경상남도 하동군 악양면 축지리,7,0,0,0,29,0,0,4885032022,17,0,85,0,72
0,0,24,0,0,경상남도 하동군 악양면 신대리,2,0,0,0,9,0,0,4885032023,5,0,153,0,184
0,0,2,0,0,경상남도 하동군 악양면 신흥리,2,0,0,0,110,0,0,4885032025,22,0,121,0,88
0,0,0,0,0,경상남도 하동군 악양면 중대리,3,0,0,0,181,0,0,4885032026,15,0,182,0,132
0,0,29,0,0,경상남도 하동군 악양면 입석리,7,0,0,0,39,0,0,4885032032,3,0,202,0,0
0,0,0,0,0,경상남도 하동군 화개면 정금리,11,0,0,13,354,0,0,4885031025,0,0,774,0,5
15,0,0,0,0,전라남도 화순군 동면 서성리,28,0,0,0,1,0,0,4679042023,18,0,411,0,11
14,0,0,0,0,전라남도 화순군 동면 국동리,5,0,0,0,0,0,0,4679042024,33,0,622,0,0
1,0,0,0,0,전라남도 화순군 동면 마산리,2,0,0,0,1,0,0,4679042026,6,0,202,0,24
11,0,0,0,0,전라남도 화순군 동면 무포리,3,0,0,0,0,0,0,4679042027,3,0,170,0,5
0,0,29,0,0,경상남도 밀양시 삼랑진읍 임천리,36,0,0,0,22,0,0,4827025030,3,0,152,0,22
0,0,25,0,0,경상남도 밀양시 삼랑진읍 청학리,1,0,0,0,0,0,0,4827025032,39,0,218,0,8
0,0,44,0,0,경상남도 밀양시 교동,24,0,0,0,28,0,0,4827010300,49,0,287,0,30
0,0,0,0,0,경상남도 밀양시 삼문동,92,0,0,0,53,0,0,4827010400,0,0,146,0,0
0,0,83,0,0,경상남도 함안군 군북면 장지리,15,1,0,0,0,0,0,4873032030,10,0,249,0,0
0,0,60,0,0,경상남도 함안군 군북면 유현리,43,0,0,0,0,0,0,4873032031,1,0,380,0,0
0,0,17,0,0,경상남도 함안군 군북면 박곡리,51,0,0,0,11,6,0,4873032033,6,0,399,0,0
0,0,43,0,0,경상남도 함안군 군북면 수곡리,18,0,0,0,6,0,0,4873032034,0,0,232,0,0
9,0,19,0,0,경상남도 함안군 군북면 하림리,7,0,0,0,27,0,0,4873032036,8,0,466,0,0
0,0,98,0,0,경상남도 밀양시 삼랑진읍 미전리,65,0,0,0,29,5,0,4827025023,50,0,576,0,11
0,0,38,0,0,부산광역시 부산진구 부전동,7,0,0,0,0,0,0,2623010300,0,0,84,0,0
0,0,55,0,0,부산광역시 부산진구 범천동,5,0,0,0,0,0,0,2623010400,15,0,154,0,0
0,0,0,0,0,부산광역시 부산진구 연지동,3,0,0,0,0,0,0,2623010600,46,0,31,0,24
0,0,0,0,0,부산광역시 부산진구 초읍동,7,0,0,0,0,0,0,2623010700,24,0,470,0,90
0,0,0,0,0,부산광역시 부산진구 당감동,8,0,0,0,0,0,0,2623010900,8,0,386,0,17
0,0,0,0,0,부산광역시 부산진구 가야동,4,0,0,0,1,0,0,2623011000,48,0,227,0,41
0,0,41,0,0,부산광역시 북구 금곡동,96,0,0,0,113,0,0,2632010100,9,0,539,0,8
0,0,70,0,0,부산광역시 북구 화명동,89,0,0,0,199,0,0,2632010200,35,0,822,0,42
0,0,1,0,0,부산광역시 북구 만덕동,10,0,0,0,61,0,0,2632010300,60,0,740,0,16
0,0,68,0,0,부산광역시 북구 덕천동,86,0,0,0,48,0,0,2632010400,51,0,205,0,16
0,0,49,0,0,경상북도 예천군 지보면 대죽리,29,0,0,0,27,10,0,4790040026,2,0,198,0,3
0,7,177,0,0,경상북도 예천군 지보면 어신리,14,0,0,0,23,0,0,4790040028,6,0,450,0,9
0,0,85,0,0,경상북도 예천군 지보면 송평리,9,0,0,0,5,4,0,4790040029,5,0,222,0,0
0,0,32,0,0,경상북도 예천군 지보면 상월리,39,0,0,0,0,9,0,4790040031,3,0,144,0,0
0,0,42,0,0,경상북도 예천군 지보면 매창리,70,0,0,0,0,5,0,4790040033,4,0,489,0,0
0,0,26,0,0,경상북도 예천군 지보면 도장리,2,0,0,0,0,0,0,4790040034,2,0,155,0,0
0,27,1054,0,0,경상북도 예천군 풍양면,520,0,0,0,447,97,0,4790041000,255,0,3785,0,180
0,0,4,0,0,경상북도 포항시북구 흥해읍 오도리,3,0,0,0,32,2,0,4711325045,14,0,114,0,12
0,0,0,0,0,경상북도 포항시북구 청하면 명안리,23,0,0,0,21,0,0,4711332036,33,0,639,0,165
22,0,19,0,0,경상북도 포항시북구 청하면 청계리,38,0,0,0,10,0,0,4711332038,90,0,963,0,76
23,5,353,0,0,경상북도 포항시북구 송라면,141,64,0,0,153,44,0,4711333000,201,0,4038,0,887
0,0,22,0,0,경상북도 포항시북구 환호동,4,0,0,0,0,10,0,4711312300,18,0,0,0,91
0,3,10,0,0,경상북도 포항시북구 여남동,3,0,0,0,0,6,0,4711312400,13,0,0,0,60
325,37,1988,0,0,경상북도 포항시북구 흥해읍,420,181,0,0,394,121,0,4711325000,1133,0,2299,0,3775
0,0,69,0,0,경상북도 포항시북구 흥해읍 매산리,11,0,0,0,109,0,0,4711325021,34,0,150,0,327
0,0,7,0,0,경상북도 포항시북구 흥해읍 마산리,7,25,0,0,9,0,0,4711325023,3,0,47,0,23
0,0,66,0,0,경상북도 성주군 대가면 흥산리,8,0,0,0,0,0,0,4784036033,5,0,171,0,0
0,0,20,0,0,경상북도 성주군 대가면 금산리,1,0,0,0,9,0,0,4784036035,10,0,339,0,0
52,0,2,0,0,경기도 김포시 하성면 하사리,0,0,0,0,0,0,0,4157036029,0,0,13,0,20
0,0,131,0,0,경기도 이천시 대월면 군량리,13,0,0,0,4,23,0,4150035031,2,0,288,0,0
0,0,123,0,0,경기도 이천시 대월면 송라리,9,0,0,0,1,2,0,4150035032,12,0,189,0,0
0,0,52,0,0,경기도 이천시 대월면 부필리,5,0,0,0,2,0,0,4150035034,0,0,136,0,0
0,49,972,0,0,경기도 이천시 모가면,69,0,0,0,56,33,0,4150036000,21,0,2906,0,2
0,0,91,0,0,경기도 이천시 모가면 서경리,10,0,0,0,3,5,0,4150036022,0,0,185,0,0
0,0,37,0,0,경기도 이천시 모가면 산내리,0,0,0,0,3,0,0,4150036023,0,0,268,0,0
0,0,52,0,0,경기도 이천시 모가면 소사리,0,0,0,0,0,0,0,4150036025,0,0,95,0,0
0,4,88,0,0,경기도 이천시 모가면 양평리,5,0,0,0,1,0,0,4150036026,1,0,112,0,0
0,0,138,0,0,경기도 이천시 모가면 소고리,3,0,0,0,1,10,0,4150036028,7,0,379,0,0
0,4,63,0,0,경기도 이천시 모가면 신갈리,11,0,0,0,0,6,0,4150036029,6,0,120,0,0
0,0,103,0,0,경기도 안성시 중리동,1,0,0,0,3,0,0,4155013300,2,0,239,0,16
0,11,1171,0,0,경기도 안성시 보개면,137,1,0,0,345,57,0,4155031000,59,0,3524,0,0
0,0,109,0,0,경상북도 예천군 풍양면 우망리,32,0,0,0,33,0,0,4790041021,24,0,378,0,29
0,0,83,0,0,경상북도 예천군 풍양면 청곡리,43,0,0,0,5,19,0,4790041022,5,0,312,0,7
0,0,68,0,0,경상북도 예천군 풍양면 흥천리,6,0,0,0,0,0,0,4790041024,8,0,219,0,42
3,0,25,0,0,경상북도 예천군 용문면 상금곡리,13,43,0,0,12,0,0,4790031039,11,0,195,0,1
5,0,33,0,0,경상북도 예천군 용문면 하금곡리,2,0,0,0,3,0,0,4790031040,32,0,101,0,0
0,0,30,0,0,경상북도 예천군 용문면 성현리,13,2,0,0,44,4,0,4790031041,16,0,334,0,7
0,0,44,0,0,경상북도 예천군 용문면 방송리,0,0,0,0,0,0,0,4790031043,5,0,112,0,0
0,0,6,0,0,경상북도 예천군 용문면 구계리,1,0,0,0,0,1,0,4790031045,13,0,88,0,4
81,5,771,0,0,경상북도 상주시 청리면,137,2,0,0,446,56,0,4725034000,231,0,2069,0,159
0,0,34,0,0,경상북도 상주시 모동면 금천리,13,0,0,0,6,9,0,4725038024,29,0,309,0,0
0,0,69,0,0,경상북도 상주시 모동면 신천리,24,23,0,0,13,0,0,4725038025,45,0,85,0,0
20,0,91,0,0,경상북도 상주시 모동면 이동리,12,6,0,0,168,14,0,4725038022,65,0,144,0,0
0,0,21,0,0,경상북도 상주시 외남면 송지리,13,0,0,0,106,0,0,4725036024,31,0,360,0,4
4,0,58,0,0,경상북도 상주시 외남면 흔평리,15,1,0,0,101,2,0,4725036026,30,0,466,0,30
13,0,43,0,0,경상북도 상주시 외남면 소은리,3,0,0,0,3,0,0,4725036027,12,0,153,0,19
17,2,261,0,0,경상북도 상주시 내서면,147,0,0,0,2196,1,0,4725037000,259,0,5094,0,74
0,0,11,0,0,경상북도 상주시 내서면 북장리,7,0,0,0,252,0,0,4725037023,41,0,522,0,38
0,0,11,0,0,경상북도 상주시 내서면 고곡리,2,0,0,0,72,0,0,4725037024,4,0,769,0,2
0,0,21,0,0,경상북도 상주시 내서면 서원리,16,0,0,0,174,0,0,4725037026,16,0,630,0,2
43,0,49,0,0,전라남도 고흥군 도화면 봉룡리,6,0,0,0,0,0,0,4677034029,46,0,363,0,111
2,1,0,0,0,전라남도 고흥군 도화면 지죽리,15,0,0,0,0,0,0,4677034030,11,0,26,0,121
30,0,0,0,0,전라남도 고흥군 도화면 발포리,11,0,0,0,0,0,0,4677034031,29,0,180,0,116
355,1162,704,0,0,전라남도 고흥군 포두면,1003,0,0,0,217,1,0,4677035000,554,0,6830,0,363
0,0,116,0,0,경상북도 상주시 공검면 부곡리,3,0,0,0,0,1,0,4725045021,16,0,129,0,36
0,0,56,0,0,경상북도 상주시 공검면 병암리,6,0,0,0,0,0,0,4725045023,18,0,86,0,12
0,0,141,0,0,경상북도 상주시 공검면 양정리,8,0,0,0,2,3,0,4725045025,32,0,274,0,17
0,0,58,0,0,경상북도 상주시 공검면 역곡리,1,0,0,0,0,0,0,4725045027,33,0,109,0,97
0,0,88,0,0,경상북도 상주시 공검면 율곡리,4,0,0,0,0,6,0,4725045028,19,0,192,0,47
0,0,29,0,0,경상북도 상주시 공검면 지평리,39,0,0,0,29,0,0,4725045030,5,0,310,0,1
125,0,700,0,0,경상북도 상주시 이안면,165,7,0,0,203,14,0,4725046000,133,0,3729,0,179
4,0,130,0,0,경상북도 상주시 이안면 양범리,15,6,0,0,14,3,0,4725046021,25,0,519,0,13
0,0,67,0,0,경상북도 상주시 이안면 문창리,7,0,0,0,16,4,0,4725046022,13,0,350,0,2
0,0,133,0,0,경상북도 문경시 영신동,42,9,0,0,30,0,0,4728010200,0,0,16,0,0
0,0,78,0,0,경상북도 문경시 흥덕동,44,3,0,0,6,0,0,4728010300,2,0,124,0,9
0,0,72,0,0,경상북도 문경시 창동,33,0,0,0,10,0,0,4728010500,8,0,104,3,0
5,0,43,0,0,경상북도 포항시북구 청하면 하대리,7,0,0,0,17,0,0,4711332033,42,0,13,0,62
0,0,0,0,0,경상북도 포항시북구 신광면 마북리,6,0,0,0,5,0,0,4711331032,11,0,1371,0,13
0,0,11,0,0,경상북도 포항시북구 신광면 호리,77,0,0,0,9,0,0,4711331033,7,0,272,0,182
1,0,11,0,0,경상북도 포항시북구 청하면 덕성리,1,5,0,0,0,0,0,4711332021,39,0,20,0,2
0,0,57,0,0,경상북도 포항시북구 청하면 미남리,21,21,0,0,196,0,0,4711332023,28,0,180,0,66
0,0,55,0,0,경상북도 포항시북구 기북면,121,42,0,0,88,0,0,4711336000,240,0,4385,0,316
0,0,0,0,0,경상북도 포항시북구 기북면 관천리,26,7,0,0,12,0,0,4711336021,17,0,318,0,1
0,0,11,0,0,경상북도 포항시북구 기북면 율산리,6,0,0,0,2,0,0,4711336023,50,0,404,0,62
0,0,0,0,0,경상북도 포항시북구 기북면 용기리,25,16,0,0,23,0,0,4711336024,12,0,654,0,105
0,1,18,0,0,경상북도 포항시북구 신광면 냉수리,14,0,0,0,77,0,0,4711331021,32,0,448,0,17
0,0,37,0,0,경상북도 포항시북구 신광면 흥곡리,13,0,0,0,0,0,0,4711331022,28,0,584,0,85
19,0,30,0,0,전라남도 장흥군 관산읍 옥당리,11,0,0,0,12,0,0,4680025326,23,0,401,0,3
18,0,26,0,0,전라남도 장흥군 관산읍 방촌리,1,0,0,0,0,0,0,4680025328,25,0,257,0,39
23,0,72,0,0,전라남도 장흥군 관산읍 송촌리,4,0,0,0,0,0,0,4680025329,27,0,127,0,0
39,0,184,0,0,전라남도 장흥군 관산읍 지정리,57,0,0,0,0,0,0,4680025330,27,0,109,0,28
25,0,77,0,0,전라남도 장흥군 관산읍 신동리,35,0,0,0,0,0,0,4680025331,41,0,160,0,44
51,0,53,0,0,전라남도 해남군 북평면 남창리,8,0,0,0,0,0,0,4682035021,33,0,318,0,67
19,0,15,0,0,전라남도 해남군 북평면 이진리,2,0,0,0,66,0,0,4682035022,1,0,281,0,56
0,0,86,0,0,경상북도 영덕군 창수면,224,83,0,90,845,0,0,4777038000,304,0,13644,0,15
0,0,34,0,0,경상남도 함안군 군북면 모로리,1,0,0,0,0,0,0,4873032028,0,0,255,0,0
0,0,61,0,0,경상남도 밀양시 상남면 동산리,37,0,0,0,182,0,0,4827036026,11,0,363,0,46
0,0,34,0,0,경상남도 창녕군 남지읍 대곡리,42,0,0,0,51,12,0,4874025333,2,0,241,0,0
0,0,290,0,0,경상남도 창녕군 고암면,131,6,0,3,51,0,0,4874031000,14,0,3865,0,43
0,0,4,0,0,경상남도 창녕군 고암면 중대리,14,6,0,0,6,0,0,4874031021,0,0,119,0,0
0,0,33,0,0,경상남도 창녕군 고암면 원촌리,18,0,0,0,0,0,0,4874031023,0,0,204,0,0
44,0,86,0,0,경상남도 밀양시 초동면 대곡리,4,0,0,0,0,0,0,4827037024,12,0,175,0,6
0,0,0,0,0,경상남도 밀양시 단장면 범도리,56,0,0,0,42,0,0,4827035030,5,0,667,0,106
0,0,10,0,0,경상남도 밀양시 단장면 고례리,211,0,0,0,28,0,0,4827035031,18,0,2144,0,85
0,0,1148,0,0,경기도 오산시,124,0,0,0,183,8,0,4137000000,120,0,2650,0,33
0,0,44,0,0,경상남도 거창군 주상면 성기리,22,2,0,0,29,0,0,4888031021,16,0,679,0,3
0,0,11,0,0,경상남도 거창군 주상면 거기리,7,0,0,0,61,0,0,4888031023,18,0,664,0,8
0,0,30,0,0,경기도 파주시 광탄면 영장리,1,11,0,0,280,0,0,4148035029,17,0,499,0,0
0,11,14,0,0,대전광역시 대덕구 이현동,3,0,0,0,13,0,0,3023012000,0,0,201,0,0
0,0,59,0,0,경기도 이천시 설성면 자석리,4,0,0,0,0,0,0,4150037027,0,0,301,0,0
0,0,132,0,0,경기도 이천시 설성면 송계리,3,0,0,0,0,0,0,4150037029,2,0,311,0,0
0,0,122,0,0,경기도 이천시 설성면 수산리,8,0,0,0,0,2,0,4150037031,0,0,252,0,0
0,0,133,0,0,경기도 이천시 설성면 대죽리,6,0,0,0,5,8,0,4150037032,0,0,513,0,0
0,4,1062,0,0,경기도 이천시 율면,152,0,0,0,45,61,0,4150038000,64,0,2288,0,4
0,1,179,0,0,경기도 이천시 율면 신추리,47,0,0,0,13,13,0,4150038022,1,0,221,0,0
0,0,115,0,0,경기도 이천시 율면 본죽리,11,0,0,0,0,0,0,4150038023,27,0,150,0,3
1,0,800,0,0,경기도 안성시 서운면,78,46,0,0,124,0,0,4155033000,19,0,2549,0,12
0,0,106,0,0,경기도 안성시 보개면 남풍리,28,0,0,0,21,0,0,4155031038,16,0,639,0,0
0,0,572,0,0,경기도 안성시 금광면,253,22,0,0,440,20,0,4155032000,56,0,5784,0,0
0,0,66,0,0,경기도 안성시 금광면 내우리,11,0,0,0,15,5,0,4155032021,0,0,116,0,0
0,0,87,0,0,경기도 안성시 금광면 개산리,5,0,0,0,6,9,0,4155032022,3,0,154,0,0
0,0,80,0,0,경상남도 밀양시 부북면 제대리,7,0,0,0,0,0,0,4827031024,17,0,164,0,48
12,0,38,0,0,경상남도 밀양시 부북면 오례리,2,0,0,0,0,0,0,4827031026,4,0,140,0,14
4,0,32,0,0,경상남도 밀양시 부북면 덕곡리,25,0,0,0,0,0,0,4827031027,7,0,260,0,47
0,0,31,0,0,경상남도 밀양시 부북면 가산리,3,0,0,0,26,0,0,4827031029,3,0,26,0,0
0,0,22,0,0,경상남도 밀양시 부북면 퇴로리,36,0,0,0,4,0,0,4827031031,8,0,230,0,15
3,0,51,0,0,경상남도 밀양시 부북면 월산리,5,0,0,0,0,0,0,4827031032,0,0,72,0,7
0,0,19,0,0,울산광역시 중구 복산동,0,0,0,0,0,0,0,3111010300,0,0,116,0,10
0,0,0,0,0,울산광역시 중구 북정동,0,0,0,0,0,0,0,3111010400,4,0,14,0,0
0,0,4,0,0,울산광역시 중구 옥교동,14,0,0,0,1,14,0,3111010500,10,0,0,0,0
0,0,37,0,0,대전광역시 유성구 계산동,8,0,0,0,172,0,0,3020010600,21,0,194,0,0
0,0,72,0,0,대전광역시 유성구 성북동,9,0,0,0,154,0,0,3020010700,8,0,761,0,0
0,3,40,0,0,대전광역시 유성구 둔곡동,5,0,0,0,11,0,0,3020015200,1,0,177,0,0
8,0,40,0,0,울산광역시 중구 장현동,11,0,0,0,38,15,0,3111011600,11,0,131,0,5
0,0,27,0,0,경기도 안성시 미양면 구례리,0,0,0,0,22,0,0,4155034021,0,0,91,0,0
0,0,34,0,0,경기도 안성시 미양면 계륵리,0,0,0,0,3,0,0,4155034022,0,0,109,0,0
0,0,39,0,0,경기도 안성시 양성면 도곡리,5,0,0,0,2,0,0,4155036026,1,0,223,0,0
0,0,36,0,0,경기도 안성시 양성면 이현리,1,0,0,0,0,0,0,4155036028,0,0,122,0,0
0,0,62,0,0,경기도 안성시 양성면 장서리,16,2,0,0,11,0,0,4155036029,0,0,257,0,0
0,0,103,0,0,경기도 안성시 양성면 노곡리,14,0,0,0,8,0,0,4155036031,4,0,510,0,0
0,0,48,0,0,경기도 안성시 양성면 미산리,26,1,0,0,49,0,0,4155036032,13,0,705,0,0
0,0,105,0,0,경기도 안성시 양성면 방축리,10,0,0,0,1,0,0,4155036033,4,0,218,0,0
0,0,125,0,0,경기도 안성시 양성면 덕봉리,19,0,0,0,31,7,0,4155036035,9,0,284,0,0
0,0,46,0,0,경기도 안성시 양성면 명목리,0,0,0,0,0,0,0,4155036036,2,0,126,0,0
0,0,50,0,0,경기도 안성시 양성면 방신리,12,0,0,0,0,0,0,4155036038,15,0,120,0,17
0,0,44,0,0,전라남도 보성군 보성읍 보성리,4,0,0,0,0,0,0,4678025021,43,0,57,0,59
0,0,86,0,0,전라남도 보성군 보성읍 옥평리,6,0,0,0,0,0,0,4678025023,26,0,250,0,8
0,0,71,0,0,전라남도 보성군 보성읍 봉산리,3,0,0,0,10,0,0,4678025024,30,0,961,0,19
0,0,81,0,0,전라남도 보성군 보성읍 옥암리,1,0,0,0,0,0,0,4678025026,35,0,289,0,30
13,0,167,0,0,전라남도 보성군 보성읍 대야리,23,0,0,0,0,0,0,4678025027,59,0,495,0,88
0,0,71,0,0,전라남도 보성군 보성읍 주봉리,2,0,0,0,0,0,0,4678025029,24,0,227,0,34
0,0,123,0,0,전라남도 보성군 보성읍 용문리,28,0,0,0,0,0,0,4678025030,11,0,72,0,61
0,0,31,0,0,전라남도 보성군 벌교읍 벌교리,8,0,0,0,1,0,0,4678025321,8,0,69,0,0
11,0,214,0,0,전라남도 보성군 벌교읍 전동리,11,0,0,0,8,0,0,4678025322,21,0,160,0,27
50,28,0,0,0,전라남도 고흥군 동일면 백양리,9,0,0,0,0,0,0,4677045022,33,0,498,0,16
0,0,52,0,0,전라남도 보성군 율어면 이동리,5,0,0,0,35,0,0,4678034027,16,0,318,0,6
0,0,28,0,0,전라남도 보성군 율어면 유신리,3,0,0,0,87,0,0,4678034028,64,0,609,0,16
0,0,0,0,0,경상북도 문경시 문경읍 용연리,12,0,0,0,133,0,0,4728025034,27,0,760,0,0
0,0,4,0,0,경상북도 문경시 문경읍 평천리,14,0,0,0,365,0,0,4728025035,26,0,945,0,0
0,0,5,0,0,경상북도 문경시 문경읍 중평리,8,0,0,0,264,0,0,4728025037,42,0,753,0,0
0,0,232,0,0,경상북도 문경시 가은읍,268,101,0,0,3526,0,0,4728025300,567,0,10533,97,27
0,0,4,0,0,경상북도 문경시 가은읍 왕능리,25,32,0,0,54,0,0,4728025321,38,0,301,2,0
0,0,0,0,0,경상북도 문경시 가은읍 저음리,0,0,0,0,44,0,0,4728025323,15,0,403,3,11
0,0,48,0,0,경상북도 문경시 가은읍 작천리,6,3,0,0,25,0,0,4728025324,97,0,373,17,0
0,0,39,0,0,경상북도 문경시 산양면 신전리,5,0,0,0,3,0,0,4728032036,2,0,120,0,1
0,0,317,0,0,경상북도 문경시 호계면,70,0,0,0,354,0,0,4728033000,1283,0,3268,58,19
0,0,20,0,0,경상북도 문경시 호계면 별암리,5,0,0,0,11,0,0,4728033022,119,0,97,0,0
0,0,39,0,0,경상북도 문경시 호계면 호계리,3,0,0,0,31,0,0,4728033023,314,0,498,23,0
0,0,30,0,0,경상북도 문경시 유곡동,1,0,0,0,0,0,0,4728010800,211,0,141,3,0
0,0,0,0,0,전라남도 보성군 문덕면 봉정리,95,0,0,0,0,0,0,4678036026,10,0,120,0,0
0,0,30,0,0,전라남도 보성군 문덕면 양동리,10,0,0,0,22,0,0,4678036027,4,0,380,0,0
0,0,38,0,0,전라남도 보성군 문덕면 동산리,6,0,0,0,19,0,0,4678036029,20,0,278,0,21
37,62,1244,0,0,전라남도 보성군 조성면,169,0,0,0,22,0,0,4678037000,226,0,2349,0,354
25,0,57,0,0,전라남도 보성군 조성면 매현리,8,0,0,0,0,0,0,4678037022,11,0,187,0,30
48,0,1210,0,0,경상남도 밀양시 상남면,443,1,0,0,629,36,0,4827036000,90,0,2936,0,220
0,0,238,0,0,경상남도 밀양시 상남면 기산리,15,0,0,0,13,0,0,4827036021,15,0,286,0,2
12,0,279,0,0,경상남도 밀양시 상남면 연금리,32,0,0,0,15,0,0,4827036023,16,0,459,0,31
0,0,72,0,0,부산광역시 남구 대연동,22,0,0,0,0,0,0,2629010600,42,0,590,0,90
0,0,82,0,0,부산광역시 남구 용호동,95,0,0,0,0,0,0,2629010700,29,0,372,0,139
0,0,35,0,0,부산광역시 남구 용당동,66,0,0,0,0,0,0,2629010800,12,0,210,0,42
0,0,57,0,0,경상북도 포항시북구 송라면 대전리,8,0,0,0,17,0,0,4711333028,30,0,710,0,235
0,0,4,0,0,경상북도 포항시북구 송라면 지경리,7,0,0,0,8,8,0,4711333029,42,0,109,0,49
0,0,41,0,0,경상북도 포항시북구 기계면 현내리,43,32,0,0,37,0,0,4711334021,0,0,364,0,0
0,0,95,0,0,경상북도 경주시 평동,21,4,0,0,41,5,0,4713012700,13,0,227,0,6
0,0,8,0,0,경상북도 경주시 황남동,2,12,0,0,0,0,0,4713011000,0,0,60,0,0
7,0,3,0,0,경상북도 경주시 교동,6,24,0,0,0,0,0,4713011100,6,0,21,0,0
20,0,37,0,0,경상북도 경주시 탑동,21,31,0,0,11,2,0,4713011300,60,0,138,0,7
0,0,98,0,0,경상북도 경주시 충효동,16,2,0,0,3,0,0,4713011400,111,0,744,0,39
0,0,66,0,0,경상북도 경주시 천군동,101,18,0,0,81,3,0,4713013500,39,0,962,0,140
6,0,78,0,0,경상북도 경주시 동방동,20,6,0,0,3,0,0,4713011800,32,0,127,0,2
0,0,93,0,0,경상북도 경주시 도지동,9,4,0,0,11,4,0,4713011900,32,0,189,0,0
38,0,71,0,0,경상북도 경주시 배반동,13,1,0,0,15,0,0,4713012100,78,0,166,0,27
0,0,12,0,0,경상북도 청도군 청도읍 고수리,13,2,0,0,18,0,0,4782025321,30,0,189,0,21
21,0,2,0,0,경상북도 청도군 청도읍 송읍리,17,0,0,0,4,0,0,4782025322,5,0,79,0,64
13,0,8,0,0,경상북도 청도군 청도읍 무등리,1,0,0,0,2,0,0,4782025323,12,0,53,0,22
19,0,15,0,0,경상북도 청도군 청도읍 내리,3,0,0,0,19,0,0,4782025325,0,0,141,0,42
0,0,22,0,0,경상북도 청도군 청도읍 안인리,7,0,0,0,10,0,0,4782025326,17,0,210,0,60
0,0,7,0,0,경상북도 청도군 청도읍 부야리,19,0,0,0,38,0,0,4782025328,13,0,717,0,91
0,0,0,0,0,경상북도 청도군 청도읍 구미리,8,0,0,0,0,0,0,4782025330,4,0,164,0,17
0,0,7,0,0,경상북도 청도군 청도읍 월곡리,7,6,0,0,1,0,0,4782025331,27,0,502,0,10
0,0,2,0,0,경상북도 청도군 이서면 칠엽리,19,0,0,0,4,0,0,4782034038,5,0,542,0,12
0,0,51,0,0,경상북도 청도군 이서면 대전리,8,1,0,0,10,0,0,4782034039,15,0,184,0,112
14,0,50,0,0,경상북도 청도군 이서면 구라리,5,8,0,0,5,0,0,4782034041,1,0,22,0,46
0,0,40,0,0,전라남도 함평군 나산면 수상리,5,0,0,0,22,0,0,4686036027,7,0,142,0,173
0,0,39,0,0,전라남도 함평군 나산면 우치리,17,0,0,0,8,0,0,4686036029,16,0,388,0,9
0,0,63,0,0,전라남도 함평군 나산면 초포리,12,0,0,0,36,0,0,4686036030,35,0,69,0,30
0,0,7,0,0,전라남도 함평군 나산면 원선리,11,0,0,0,34,0,0,4686036032,6,0,641,0,17
2,0,10,0,0,전라남도 함평군 나산면 구산리,16,0,0,0,51,0,0,4686036033,22,0,398,0,123
0,0,33,0,0,전라남도 함평군 해보면 상곡리,8,0,0,0,98,0,0,4686037021,9,0,254,0,0
57,0,117,0,0,전라남도 함평군 해보면 용산리,19,0,0,0,0,0,0,4686037023,14,0,44,0,26
70,0,78,0,0,전라남도 함평군 해보면 문장리,8,0,0,0,0,0,0,4686037024,12,0,19,0,57
0,0,109,0,0,전라남도 함평군 해보면 해보리,5,0,0,0,27,0,0,4686037026,8,0,189,0,34
0,0,0,0,0,경상북도 포항시북구 기계면 미현리,7,0,0,0,0,0,0,4711334032,15,0,928,0,0
0,0,11,0,0,경상북도 포항시북구 기계면 인비리,28,3,0,0,28,0,0,4711334033,92,0,489,0,85
0,0,2,0,0,경상북도 포항시북구 기계면 가안리,2,0,0,0,21,0,0,4711334035,37,0,620,0,16
0,0,0,0,0,경상북도 포항시북구 기계면 남계리,7,0,0,0,3,0,0,4711334036,17,0,852,0,25
0,0,0,0,0,경상북도 포항시북구 죽장면 가사리,14,0,0,0,21,0,0,4711335021,12,0,2323,0,46
0,0,0,0,0,경상북도 포항시북구 기계면 지가리,46,27,0,0,53,0,0,4711334022,3,0,675,0,6
7,0,7,0,0,대구광역시 달성군 화원읍 성산리,24,0,0,0,15,10,0,2771025023,22,0,72,0,0
0,0,28,0,0,대구광역시 달성군 화원읍 명곡리,8,0,0,0,24,0,0,2771025025,22,0,519,0,3
22,0,42,0,0,대구광역시 달성군 화원읍 본리리,10,0,0,0,54,0,0,2771025026,27,0,1049,0,0
1,0,34,0,0,대구광역시 달성군 논공읍 노이리,17,0,0,0,13,0,0,2771025321,57,0,691,0,11
