bjd_Nm,crush_Stone_Area,etc_Area,except_Area,low_Moist_Area,none_Area,rock_Area,salt_Area,sand_Area,slope_Area,spaicd_Area,stdg_Cd,stone_Power_Area,unripe_Area,volcano_Area
전북특별자치도 부안군 하서면 석상리,0,4,374,19,1,0,0,52,54,0,5280040023,47,141,0
전북특별자치도 부안군 하서면 백련리,0,19,1178,0,0,0,1,38,66,0,5280040024,244,60,0
전북특별자치도 부안군 하서면 장신리,0,6,279,7,2,0,4,81,291,0,5280040025,6,167,0
전북특별자치도 부안군 줄포면,0,118,13,135,214,0,124,113,1171,0,5280041000,0,419,0
전북특별자치도 부안군 줄포면 줄포리,0,16,3,23,7,0,82,42,154,0,5280041021,0,43,0
전북특별자치도 부안군 줄포면 장동리,0,4,3,20,0,0,0,1,251,0,5280041022,0,90,0
전북특별자치도 부안군 줄포면 우포리,0,73,0,14,5,0,41,0,187,0,5280041023,0,57,0
전북특별자치도 부안군 줄포면 신리,0,2,1,24,19,0,0,12,202,0,5280041024,0,70,0
전북특별자치도 부안군 줄포면 난산리,0,7,1,0,14,0,0,58,98,0,5280041025,0,41,0
전북특별자치도 부안군 줄포면 파산리,0,5,2,19,21,0,0,0,144,0,5280041026,0,47,0
전북특별자치도 부안군 줄포면 대동리,0,10,3,35,149,0,2,0,135,0,5280041027,0,72,0
전북특별자치도 부안군 위도면,0,108,1086,0,0,0,3,22,187,0,5280042000,6,5,0
전북특별자치도 부안군 위도면 진리,0,56,406,0,0,0,2,18,61,0,5280042021,0,4,0
전북특별자치도 부안군 위도면 정금리,0,2,13,0,0,0,0,0,0,0,5280042022,0,0,0
전북특별자치도 부안군 위도면 치도리,0,16,243,0,0,0,0,3,73,0,5280042023,6,0,0
전북특별자치도 부안군 위도면 대리,0,22,205,0,0,0,1,0,42,0,5280042024,0,0,0
전북특별자치도 부안군 위도면 거륜리,0,1,15,0,0,0,0,0,1,0,5280042025,0,0,0
전북특별자치도 부안군 위도면 식도리,0,6,75,0,0,0,0,0,9,0,5280042026,0,0,0
전북특별자치도 부안군 위도면 상왕등리,0,2,42,0,0,0,0,0,0,0,5280042027,0,1,0
전북특별자치도 부안군 위도면 하왕등리,0,3,84,0,0,0,0,0,0,0,5280042028,0,0,0
강원특별자치도 홍천군 홍천읍 갈마곡리,0,35,520,0,0,0,0,116,57,0,5172025024,13,8,0
강원특별자치도 홍천군 홍천읍 검율리,0,24,69,0,0,0,0,26,37,0,5172025025,15,13,0
강원특별자치도 홍천군 홍천읍 와동리,0,42,512,0,15,0,0,41,63,0,5172025026,23,91,0
강원특별자치도 홍천군 홍천읍 결운리,0,39,416,0,0,0,0,59,64,0,5172025027,0,46,0
강원특별자치도 홍천군 홍천읍 태학리,0,9,429,0,0,0,0,37,11,0,5172025028,18,23,0
강원특별자치도 홍천군 홍천읍 연봉리,0,24,200,0,0,0,0,20,57,0,5172025029,6,41,0
강원특별자치도 홍천군 홍천읍 하오안리,0,48,1204,0,0,0,0,137,53,0,5172025030,51,19,0
강원특별자치도 홍천군 홍천읍 장전평리,0,22,2016,0,0,0,0,115,68,0,5172025031,18,1,0
강원특별자치도 홍천군 홍천읍 삼마치리,0,9,1412,0,0,0,0,180,340,0,5172025032,20,8,0
강원특별자치도 홍천군 홍천읍 상오안리,0,21,1192,0,0,0,0,93,40,0,5172025033,22,28,0
강원특별자치도 홍천군 화촌면,0,434,18291,0,0,0,0,1156,581,0,5172031000,347,214,0
강원특별자치도 홍천군 화촌면 송정리,0,21,715,0,0,0,0,56,38,0,5172031021,17,36,0
강원특별자치도 홍천군 화촌면 내삼포리,0,11,448,0,0,0,0,60,11,0,5172031022,40,5,0
강원특별자치도 홍천군 화촌면 성산리,0,48,1119,0,0,0,0,136,46,0,5172031023,32,31,0
강원특별자치도 홍천군 화촌면 야시대리,0,28,2227,0,0,0,0,67,48,0,5172031024,40,2,0
강원특별자치도 홍천군 화촌면 주음치리,0,52,1020,0,0,0,0,73,63,0,5172031025,15,12,0
강원특별자치도 홍천군 화촌면 군업리,0,70,3963,0,0,0,0,231,46,0,5172031026,63,0,0
강원특별자치도 홍천군 화촌면 장평리,0,24,2606,0,0,0,0,174,55,0,5172031027,39,17,0
강원특별자치도 홍천군 화촌면 굴운리,0,48,1124,0,0,0,0,80,83,0,5172031028,34,14,0
강원특별자치도 홍천군 화촌면 구성포리,0,74,2013,0,0,0,0,157,108,0,5172031029,36,19,0
강원특별자치도 홍천군 화촌면 풍천리,0,11,2650,0,0,0,0,13,16,0,5172031030,27,0,0
강원특별자치도 홍천군 화촌면 외삼포리,0,49,402,0,0,0,0,109,66,0,5172031031,2,78,0
강원특별자치도 홍천군 두촌면,0,242,12569,0,0,0,0,576,357,0,5172032000,167,108,0
강원특별자치도 홍천군 두촌면 철정리,0,85,1951,0,0,0,0,165,98,0,5172032021,19,36,0
강원특별자치도 홍천군 두촌면 역내리,0,25,769,0,0,0,0,78,26,0,5172032022,12,9,0
강원특별자치도 홍천군 두촌면 천현리,0,33,2035,0,0,0,0,62,69,0,5172032023,27,17,0
강원특별자치도 홍천군 두촌면 자은리,0,32,1186,0,0,0,0,103,44,0,5172032024,61,38,0
강원특별자치도 홍천군 두촌면 원동리,0,19,1672,0,0,0,0,73,28,0,5172032025,11,5,0
강원특별자치도 홍천군 두촌면 장남리,0,22,2144,0,0,0,0,89,70,0,5172032026,26,3,0
강원특별자치도 홍천군 두촌면 괘석리,0,26,2809,0,0,0,0,6,22,0,5172032027,9,0,0
강원특별자치도 홍천군 내촌면,0,277,12414,0,0,0,0,1144,684,0,5172033000,61,71,0
강원특별자치도 홍천군 내촌면 물걸리,0,67,2476,0,0,0,0,368,140,0,5172033021,21,21,0
강원특별자치도 홍천군 내촌면 와야리,0,21,2496,0,0,0,0,190,106,0,5172033022,11,1,0
강원특별자치도 홍천군 내촌면 서곡리,0,18,701,0,0,0,0,111,36,0,5172033023,5,0,0
강원특별자치도 홍천군 내촌면 도관리,0,40,1174,0,0,0,0,139,72,0,5172033024,9,26,0
강원특별자치도 홍천군 내촌면 답풍리,0,45,768,0,0,0,0,136,75,0,5172033025,0,4,0
강원특별자치도 홍천군 내촌면 화상대리,0,69,1974,0,0,0,0,178,141,0,5172033026,14,17,0
강원특별자치도 홍천군 내촌면 문현리,0,3,295,0,0,0,0,21,31,0,5172033027,0,0,0
강원특별자치도 홍천군 내촌면 광암리,0,13,2525,0,0,0,0,1,80,0,5172033028,2,0,0
강원특별자치도 홍천군 서석면,0,356,20001,0,0,0,0,1071,513,0,5172034000,363,254,0
강원특별자치도 홍천군 서석면 풍암리,0,38,845,0,0,0,0,171,122,0,5172034021,34,42,0
강원특별자치도 홍천군 서석면 검산리,0,36,3408,0,0,0,0,161,53,0,5172034022,43,61,0
강원특별자치도 홍천군 서석면 생곡리,0,55,5214,0,0,0,0,110,49,0,5172034023,94,23,0
강원특별자치도 홍천군 서석면 상군두리,0,17,103,0,0,0,0,74,17,0,5172034024,7,48,0
강원특별자치도 홍천군 서석면 하군두리,0,15,105,0,0,0,0,27,19,0,5172034025,6,27,0
강원특별자치도 홍천군 서석면 청량리,0,26,3217,0,0,0,0,352,105,0,5172034026,42,7,0
강원특별자치도 홍천군 서석면 어론리,0,58,2913,0,0,0,0,53,41,0,5172034027,45,28,0
강원특별자치도 홍천군 서석면 수하리,0,111,4198,0,0,0,0,124,107,0,5172034028,93,17,0
강원특별자치도 홍천군 남면,0,291,9059,0,0,0,0,1527,691,0,5172036000,185,263,0
강원특별자치도 홍천군 남면 양덕원리,0,14,120,0,0,0,0,42,14,0,5172036021,18,41,0
강원특별자치도 홍천군 남면 유목정리,0,16,700,0,0,0,0,93,41,0,5172036022,27,15,0
강원특별자치도 홍천군 남면 신대리,0,20,1054,0,0,0,0,275,114,0,5172036023,15,4,0
강원특별자치도 홍천군 남면 시동리,0,20,875,0,0,0,0,270,150,0,5172036024,26,46,0
강원특별자치도 홍천군 남면 유치리,0,26,1075,0,0,0,0,295,117,0,5172036025,24,33,0
강원특별자치도 홍천군 남면 월천리,0,7,549,0,0,0,0,28,32,0,5172036026,22,48,0
강원특별자치도 홍천군 남면 명동리,0,25,630,0,0,0,0,91,23,0,5172036027,17,10,0
강원특별자치도 홍천군 남면 제곡리,0,24,431,0,0,0,0,37,17,0,5172036028,3,39,0
강원특별자치도 홍천군 남면 용수리,0,24,1072,0,0,0,0,84,34,0,5172036029,15,13,0
강원특별자치도 홍천군 남면 남노일리,0,91,772,0,0,0,0,29,65,0,5172036030,0,0,0
강원특별자치도 홍천군 남면 화전리,0,24,1781,0,0,0,0,283,85,0,5172036031,21,14,0
강원특별자치도 홍천군 서면,0,512,10127,0,0,0,0,875,505,0,5172037000,290,89,0
강원특별자치도 홍천군 서면 반곡리,0,99,253,0,0,0,0,105,21,0,5172037021,6,0,0
강원특별자치도 홍천군 서면 어유포리,0,19,189,0,0,0,0,52,12,0,5172037022,4,0,0
강원특별자치도 홍천군 서면 팔봉리,0,94,2115,0,0,0,0,148,67,0,5172037023,35,10,0
강원특별자치도 홍천군 서면 굴업리,0,4,720,0,0,0,0,8,16,0,5172037024,36,0,0
강원특별자치도 홍천군 서면 대곡리,0,10,1147,0,0,0,0,8,54,0,5172037025,34,0,0
강원특별자치도 홍천군 서면 중방대리,0,17,725,0,0,0,0,47,39,0,5172037026,13,2,0
강원특별자치도 홍천군 서면 길곡리,0,15,945,0,0,0,0,44,25,0,5172037027,55,10,0
강원특별자치도 홍천군 서면 동막리,0,4,892,0,0,0,0,58,48,0,5172037028,5,10,0
강원특별자치도 홍천군 서면 모곡리,0,130,1209,0,0,0,0,143,126,0,5172037029,74,52,0
강원특별자치도 홍천군 서면 마곡리,0,58,563,0,0,0,0,61,16,0,5172037030,2,0,0
강원특별자치도 홍천군 서면 개야리,0,42,397,0,0,0,0,79,12,0,5172037031,2,0,0
강원특별자치도 홍천군 서면 두미리,0,20,971,0,0,0,0,123,70,0,5172037032,25,5,0
강원특별자치도 홍천군 북방면,0,475,11988,0,0,0,0,920,676,0,5172038000,197,339,0
강원특별자치도 홍천군 북방면 상화계리,0,15,38,0,0,0,0,26,13,0,5172038021,11,34,0
강원특별자치도 홍천군 북방면 화동리,0,17,276,0,0,0,0,45,47,0,5172038022,2,17,0
강원특별자치도 홍천군 북방면 중화계리,0,0,69,0,0,0,0,0,96,0,5172038023,0,25,0
강원특별자치도 홍천군 북방면 성동리,0,52,1744,0,0,0,0,150,62,0,5172038024,30,17,0
강원특별자치도 홍천군 북방면 북방리,0,18,2597,0,0,0,0,128,26,0,5172038025,9,0,0
강원특별자치도 홍천군 북방면 능평리,0,9,465,0,0,0,0,38,14,0,5172038026,13,20,0
강원특별자치도 홍천군 북방면 부사원리,0,2,277,0,0,0,0,10,5,0,5172038027,3,0,0
강원특별자치도 홍천군 북방면 본궁리,0,7,478,0,0,0,0,47,12,0,5172038028,15,0,0
강원특별자치도 홍천군 북방면 역전평리,0,13,381,0,0,0,0,62,13,0,5172038029,31,0,0
강원특별자치도 홍천군 북방면 원소리,0,1,989,0,0,0,0,101,35,0,5172038030,4,0,0
강원특별자치도 홍천군 북방면 구만리,0,22,652,0,0,0,0,129,38,0,5172038031,52,4,0
강원특별자치도 홍천군 북방면 노일리,0,56,966,0,0,0,0,68,71,0,5172038032,0,7,0
강원특별자치도 홍천군 북방면 장항리,0,39,615,0,0,0,0,5,35,0,5172038033,3,0,0
강원특별자치도 홍천군 북방면 굴지리,0,55,596,0,0,0,0,25,28,0,5172038034,9,26,0
강원특별자치도 홍천군 북방면 도사곡리,0,17,917,0,0,0,0,6,21,0,5172038035,0,11,0
강원특별자치도 홍천군 북방면 소매곡리,0,72,630,0,0,0,0,29,16,0,5172038036,10,16,0
강원특별자치도 홍천군 북방면 하화계리,0,76,153,0,0,0,0,26,143,0,5172038037,7,163,0
강원특별자치도 홍천군 북방면 전치곡리,0,3,147,0,0,0,0,27,3,0,5172038038,1,0,0
강원특별자치도 홍천군 내면,0,622,42556,0,0,0,0,1036,341,0,5172039000,173,122,0
강원특별자치도 홍천군 내면 창촌리,0,83,4657,0,0,0,0,180,42,0,5172039021,20,0,0
강원특별자치도 홍천군 내면 광원리,0,189,11276,0,0,0,0,106,25,0,5172039022,15,45,0
강원특별자치도 홍천군 내면 명개리,0,22,6796,0,0,0,0,32,17,0,5172039023,0,23,0
강원특별자치도 홍천군 내면 율전리,0,112,6799,0,0,0,0,111,84,0,5172039024,39,33,0
강원특별자치도 홍천군 내면 자운리,0,61,6306,0,0,0,0,428,122,0,5172039025,36,19,0
강원특별자치도 홍천군 내면 방내리,0,154,6722,0,0,0,0,178,50,0,5172039026,63,0,0
강원특별자치도 횡성군 횡성읍,0,308,4242,288,0,0,0,1333,836,0,5173025000,73,163,0
강원특별자치도 횡성군 횡성읍 읍상리,0,11,22,6,0,0,0,39,14,0,5173025021,0,18,0
강원특별자치도 횡성군 횡성읍 읍하리,0,14,65,8,0,0,0,35,13,0,5173025022,0,45,0
강원특별자치도 횡성군 횡성읍 북천리,0,18,80,10,0,0,0,24,13,0,5173025023,0,0,0
강원특별자치도 횡성군 횡성읍 내지리,0,16,198,19,0,0,0,17,27,0,5173025024,3,0,0
강원특별자치도 횡성군 횡성읍 마옥리,0,14,163,0,0,0,0,56,23,0,5173025025,17,1,0
강원특별자치도 횡성군 횡성읍 송전리,0,2,103,15,0,0,0,8,19,0,5173025026,0,2,0
강원특별자치도 횡성군 횡성읍 궁천리,0,14,60,0,0,0,0,24,4,0,5173025027,3,3,0
강원특별자치도 횡성군 횡성읍 옥동리,0,2,353,21,0,0,0,63,50,0,5173025028,1,0,0
강원특별자치도 횡성군 횡성읍 영영포리,0,13,159,4,0,0,0,37,29,0,5173025029,7,3,0
강원특별자치도 횡성군 횡성읍 개전리,0,10,161,29,0,0,0,10,89,0,5173025030,1,34,0
강원특별자치도 횡성군 횡성읍 마산리,0,14,62,12,0,0,0,100,32,0,5173025031,6,0,0
강원특별자치도 횡성군 횡성읍 조곡리,0,12,93,43,0,0,0,34,74,0,5173025032,3,16,0
강원특별자치도 횡성군 횡성읍 생운리,0,6,59,0,0,0,0,48,26,0,5173025033,0,0,0
강원특별자치도 횡성군 횡성읍 남산리,0,10,143,0,0,0,0,39,30,0,5173025034,0,0,0
강원특별자치도 횡성군 횡성읍 교항리,0,4,0,0,0,0,0,13,0,0,5173025035,0,1,0
강원특별자치도 횡성군 횡성읍 입석리,0,6,26,0,0,0,0,26,11,0,5173025036,0,10,0
강원특별자치도 횡성군 횡성읍 청용리,0,4,157,31,0,0,0,60,17,0,5173025037,0,0,0
강원특별자치도 횡성군 횡성읍 묵계리,0,6,51,9,0,0,0,33,39,0,5173025038,0,0,0
강원특별자치도 횡성군 횡성읍 곡교리,0,9,6,17,0,0,0,35,0,0,5173025039,1,4,0
강원특별자치도 횡성군 횡성읍 모평리,0,21,55,9,0,0,0,41,12,0,5173025040,0,0,0
강원특별자치도 횡성군 횡성읍 반곡리,0,27,187,2,0,0,0,94,73,0,5173025041,4,7,0
강원특별자치도 횡성군 횡성읍 갈풍리,0,22,358,8,0,0,0,90,21,0,5173025042,0,0,0
강원특별자치도 횡성군 횡성읍 학곡리,0,6,818,3,0,0,0,135,24,0,5173025043,23,0,0
강원특별자치도 횡성군 횡성읍 가담리,0,27,26,0,0,0,0,102,29,0,5173025044,3,13,0
강원특별자치도 횡성군 횡성읍 추동리,0,8,146,28,0,0,0,49,54,0,5173025045,2,0,0
강원특별자치도 횡성군 횡성읍 정암리,0,13,687,13,0,0,0,124,113,0,5173025046,0,4,0
강원특별자치도 횡성군 우천면,0,172,7113,38,0,0,0,1244,622,0,5173031000,237,58,0
강원특별자치도 횡성군 우천면 두곡리,0,24,166,0,0,0,0,64,32,0,5173031021,52,0,0
강원특별자치도 횡성군 우천면 용둔리,0,9,665,2,0,0,0,105,43,0,5173031022,2,3,0
강원특별자치도 횡성군 우천면 산전리,0,16,578,0,0,0,0,97,46,0,5173031023,16,16,0
강원특별자치도 횡성군 우천면 상하가리,0,20,280,1,0,0,0,101,56,0,5173031024,25,4,0
강원특별자치도 횡성군 우천면 정금리,0,16,1057,1,0,0,0,166,76,0,5173031025,32,8,0
강원특별자치도 횡성군 우천면 하궁리,0,14,1178,6,0,0,0,163,43,0,5173031026,16,0,0
강원특별자치도 횡성군 우천면 상대리,0,5,413,0,0,0,0,71,36,0,5173031027,14,5,0
강원특별자치도 횡성군 우천면 하대리,0,4,380,9,0,0,0,106,41,0,5173031028,9,2,0
강원특별자치도 횡성군 우천면 오원리,0,22,1932,3,0,0,0,58,61,0,5173031029,16,8,0
강원특별자치도 횡성군 우천면 백달리,0,2,108,0,0,0,0,18,62,0,5173031030,0,6,0
강원특별자치도 횡성군 우천면 우항리,0,15,79,2,0,0,0,98,28,0,5173031031,34,2,0
강원특별자치도 횡성군 우천면 양적리,0,5,65,5,0,0,0,39,43,0,5173031032,15,3,0
강원특별자치도 횡성군 우천면 법주리,0,9,126,6,0,0,0,81,32,0,5173031033,4,0,0
강원특별자치도 횡성군 우천면 문암리,0,9,86,2,0,0,0,75,23,0,5173031034,2,0,0
강원특별자치도 횡성군 안흥면,0,198,8155,26,0,0,0,424,473,0,5173032000,256,142,0
강원특별자치도 횡성군 안흥면 안흥리,0,77,2086,0,0,0,0,122,66,0,5173032021,70,41,0
강원특별자치도 횡성군 안흥면 가천리,0,8,152,0,0,0,0,18,24,0,5173032022,4,7,0
강원특별자치도 횡성군 안흥면 송한리,0,0,236,0,0,0,0,2,33,0,5173032023,0,0,0
강원특별자치도 횡성군 안흥면 상안리,0,54,2888,0,0,0,0,36,45,0,5173032024,133,10,0
강원특별자치도 횡성군 안흥면 지구리,0,39,1631,4,0,0,0,53,59,0,5173032025,45,45,0
강원특별자치도 횡성군 안흥면 소사리,0,1,961,22,0,0,0,146,206,0,5173032026,0,20,0
강원특별자치도 횡성군 안흥면 성산리,0,18,200,0,0,0,0,45,40,0,5173032027,4,19,0
경상북도 예천군 호명읍,0,515,3218,324,91,0,0,388,1481,0,4790025300,10,236,0
경상북도 예천군 호명읍 본포리,0,11,154,10,15,0,0,18,73,0,4790025321,0,7,0
경상북도 예천군 호명읍 원곡리,0,58,215,0,1,0,0,26,65,0,4790025322,0,20,0
경상북도 예천군 호명읍 송곡리,0,5,58,11,29,0,0,8,117,0,4790025323,0,16,0
경상북도 예천군 호명읍 금능리,0,3,87,14,15,0,0,16,232,0,4790025324,0,7,0
경상북도 예천군 호명읍 한어리,0,3,36,21,0,0,0,5,116,0,4790025325,0,15,0
경상북도 예천군 호명읍 본리,0,10,158,18,1,0,0,27,116,0,4790025326,0,12,0
경상북도 예천군 호명읍 형호리,0,44,86,0,0,0,0,2,10,0,4790025327,0,15,0
경상북도 예천군 호명읍 오천리,0,18,64,32,0,0,0,7,26,0,4790025328,0,19,0
경상북도 예천군 호명읍 백송리,0,7,103,9,0,0,0,4,51,0,4790025329,0,3,0
경상북도 예천군 호명읍 산합리,0,6,139,26,6,0,0,27,245,0,4790025330,0,13,0
경상북도 예천군 호명읍 직산리,0,36,598,28,1,0,0,55,161,0,4790025331,6,34,0
경상북도 예천군 호명읍 황지리,0,98,923,18,4,0,0,50,106,0,4790025332,4,11,0
경상북도 예천군 호명읍 월포리,0,62,160,2,19,0,0,14,26,0,4790025333,0,24,0
경상북도 예천군 호명읍 종산리,0,41,284,51,0,0,0,58,56,0,4790025334,0,23,0
경상북도 예천군 호명읍 내신리,0,4,53,43,0,0,0,26,64,0,4790025335,0,5,0
경상북도 예천군 호명읍 담암리,0,110,97,42,0,0,0,45,17,0,4790025336,0,12,0
전북특별자치도 전주시완산구,0,365,4419,102,241,0,0,2064,1351,0,5211100000,432,246,0
전북특별자치도 전주시완산구 중앙동1가,0,0,3,0,0,0,0,0,0,0,5211110100,0,0,0
전북특별자치도 전주시완산구 중앙동2가,0,0,3,0,0,0,0,0,0,0,5211110200,0,0,0
전북특별자치도 남원시 이백면 효기리,0,12,671,0,0,0,0,113,86,0,5219042030,32,7,0
전북특별자치도 남원시 아영면,0,43,1549,138,0,0,0,607,1069,0,5219045000,8,124,0
전북특별자치도 남원시 아영면 아곡리,0,0,193,16,0,0,0,79,92,0,5219045021,0,3,0
전북특별자치도 남원시 아영면 봉대리,0,3,156,10,0,0,0,113,83,0,5219045022,0,0,0
전북특별자치도 남원시 아영면 인풍리,0,5,77,3,0,0,0,117,52,0,5219045023,0,1,0
전북특별자치도 남원시 아영면 갈계리,0,3,81,14,0,0,0,68,58,0,5219045024,0,0,0
전북특별자치도 남원시 아영면 청계리,0,6,139,7,0,0,0,13,48,0,5219045025,0,23,0
전북특별자치도 남원시 아영면 월산리,0,4,122,27,0,0,0,38,90,0,5219045026,0,13,0
전북특별자치도 남원시 아영면 성리,0,3,198,32,0,0,0,38,129,0,5219045027,0,13,0
전북특별자치도 남원시 아영면 구상리,0,7,199,2,0,0,0,28,117,0,5219045028,0,0,0
전북특별자치도 남원시 아영면 일대리,0,6,236,25,0,0,0,32,142,0,5219045029,8,23,0
전북특별자치도 남원시 아영면 의지리,0,5,91,2,0,0,0,48,102,0,5219045030,0,28,0
전북특별자치도 남원시 아영면 두락리,0,0,60,0,0,0,0,33,153,0,5219045031,0,20,0
전북특별자치도 남원시 산내면,0,115,9325,13,0,0,0,177,644,0,5219046000,75,0,0
전북특별자치도 남원시 산내면 중황리,0,0,628,0,0,0,0,22,156,0,5219046021,0,0,0
전북특별자치도 남원시 산내면 백일리,0,6,181,0,0,0,0,23,56,0,5219046022,3,0,0
전북특별자치도 남원시 산내면 대정리,0,17,425,0,0,0,0,38,114,0,5219046023,6,0,0
전북특별자치도 남원시 산내면 장항리,0,11,279,0,0,0,0,26,75,0,5219046024,12,0,0
전북특별자치도 남원시 산내면 입석리,0,17,498,13,0,0,0,49,94,0,5219046025,8,0,0
