allvplain_Tpgraphy_Area,alpine_Tpgraphy_Area,bjd_Nm,diluvial_Tpgraphy_Area,etc_Area,hilly_Tpgraphy_Area,lavaplain_Tpgraphy_Area,lavaplate_Tpgraphy_Area,marnplain_Tpgraphy_Area,mount_Tpgraphy_Area,piedmont_Tpgraphy_Area,stdg_Cd,valley_Tpgraphy_Area
184,0,충청남도 서천군 시초면,0,162,109,0,0,382,612,30,4477036000,358
3,0,충청남도 서천군 시초면 선동리,0,2,22,0,0,66,65,1,4477036022,35
0,0,충청남도 서천군 시초면 선암리,0,6,4,0,0,154,29,1,4477036023,12
0,0,충청남도 서천군 시초면 신흥리,0,6,6,0,0,67,54,0,4477036024,34
0,0,전라남도 목포시 중동1가,0,0,0,0,0,1,0,0,4611014700,0
0,0,전라남도 목포시 경동2가,0,0,0,0,0,1,0,0,4611015300,0
0,0,전라남도 목포시 온금동,0,1,0,0,0,8,25,2,4611015600,1
0,0,전라남도 목포시 석현동,0,1,0,0,0,87,130,49,4611016000,72
0,0,전라남도 목포시 옥암동,0,236,0,0,0,201,203,42,4611016400,42
0,0,전라남도 여수시 관문동,0,0,0,0,0,0,24,0,4613010400,1
0,0,전라남도 여수시 중앙동,0,2,0,0,0,0,4,0,4613010700,10
0,0,전라남도 여수시 연등동,0,4,0,0,0,0,60,21,4613011100,23
0,0,전라남도 여수시 국동,0,11,0,0,0,0,75,4,4613011700,64
0,0,전라남도 여수시 문수동,0,1,0,0,0,0,124,31,4613012000,67
0,0,전라남도 여수시 오천동,0,21,0,0,0,0,347,153,4613012400,34
0,0,전라남도 여수시 안산동,0,2,0,0,0,0,59,55,4613013000,30
0,0,전라남도 여수시 신기동,0,0,0,0,0,0,15,18,4613013300,65
1,0,대구광역시 중구 북성로1가,3,0,0,0,0,0,0,0,2711015000,0
0,0,대구광역시 중구 화전동,2,0,0,0,0,0,0,0,2711015100,0
1,0,대구광역시 중구 북내동,0,0,0,0,0,0,0,0,2711015300,0
0,0,경상남도 하동군 옥종면 청룡리,0,6,0,0,0,0,598,72,4885041021,112
40,0,경상남도 하동군 옥종면 두양리,0,28,0,0,0,0,703,110,4885041023,55
27,0,경상남도 하동군 옥종면 종화리,0,10,0,0,0,0,320,34,4885041024,46
2,0,경상남도 하동군 옥종면 안계리,2,5,0,0,0,0,379,67,4885041026,77
98,0,경상남도 하동군 옥종면 병천리,0,36,0,0,0,0,125,18,4885041027,104
50,0,경상남도 하동군 옥종면 대곡리,0,37,12,0,0,0,239,4,4885041029,202
0,0,경상남도 하동군 옥종면 정수리,0,5,2,0,0,0,332,46,4885041031,125
3,0,충청북도 보은군 회남면 조곡리,0,10,0,0,0,0,228,37,4372037023,6
0,0,충청북도 보은군 회남면 송포리,0,51,0,0,0,0,51,1,4372037026,0
0,0,충청북도 보은군 회남면 신추리,0,1,0,0,0,0,143,30,4372037028,1
0,0,충청북도 보은군 회남면 분저리,0,0,0,0,0,0,82,30,4372037031,16
0,0,충청북도 보은군 회남면 매산리,0,66,0,0,0,0,48,14,4372037034,4
0,0,충청북도 보은군 회남면 사탄리,0,60,0,0,0,0,149,9,4372037038,0
0,0,전라남도 순천시 별량면 송학리,0,7,7,0,0,26,115,43,4615039023,36
0,0,전라남도 순천시 별량면 무풍리,0,1,0,0,0,91,204,48,4615039029,16
0,0,전라남도 순천시 별량면 동송리,0,7,0,0,0,105,89,46,4615039031,12
0,0,전라남도 순천시 별량면 구룡리,0,8,51,0,0,139,24,4,4615039034,35
0,0,전라남도 순천시 별량면 금치리,0,11,80,0,0,71,444,110,4615039037,78
23,0,전라남도 순천시 상사면 응령리,0,14,49,0,0,0,64,49,4615040022,50
58,0,경기도 가평군 가평읍 하색리,0,19,8,0,0,0,494,38,4182025024,89
72,0,경기도 광명시 광명동,0,16,21,0,0,0,136,11,4121010100,172
63,0,경기도 광명시 노온사동,0,17,46,0,0,0,309,13,4121010500,285
6,0,경기도 평택시 장당동,0,0,80,0,0,0,14,4,4122010200,103
41,0,경기도 평택시 칠원동,0,3,59,0,0,0,19,2,4122010500,63
0,0,경기도 평택시 장안동,0,1,126,0,0,0,59,0,4122010800,167
59,0,경기도 평택시 독곡동,0,1,25,0,0,0,44,1,4122011100,42
265,0,경기도 평택시 유천동,0,18,0,0,0,3,0,0,4122011600,0
17,0,충청북도 영동군 매곡면 옥전리,0,3,0,0,0,0,503,38,4374034024,96
72,0,충청북도 영동군 매곡면 수원리,0,21,0,0,0,0,362,3,4374034027,78
37,0,충청북도 영동군 상촌면 돈대리,0,17,0,0,0,0,660,28,4374035022,128
0,0,충청북도 영동군 상촌면 고자리,0,6,0,0,0,0,1211,98,4374035025,29
1,0,충청북도 영동군 상촌면 물한리,0,34,0,0,0,0,2665,206,4374035027,58
2,0,충청북도 영동군 상촌면 대해리,0,7,0,0,0,0,1223,107,4374035028,116
26,0,충청북도 영동군 상촌면 유곡리,0,13,0,0,0,0,807,22,4374035031,156
18,0,충청북도 영동군 양강면 가동리,0,4,5,0,0,0,168,0,4374036022,64
31,0,충청북도 영동군 양강면 죽촌리,0,9,8,0,0,0,1035,25,4374036024,105
28,0,충청북도 영동군 양강면 만계리,0,5,5,0,0,0,287,30,4374036029,58
44,0,충청북도 영동군 양강면 두평리,0,31,0,0,0,0,172,0,4374036031,56
2,0,충청남도 예산군 광시면 장전리,18,123,26,0,0,0,7,3,4481033031,43
5,0,충청남도 예산군 광시면 서초정리,0,7,11,0,0,0,410,8,4481033033,179
87,0,충청남도 예산군 광시면 용두리,24,17,44,0,0,0,0,0,4481033036,40
48,0,충청남도 예산군 광시면 시목리,10,17,61,0,0,0,63,6,4481033038,106
7,0,충청남도 예산군 대흥면 상중리,17,21,3,0,0,0,95,28,4481034022,36
0,0,충청남도 예산군 대흥면 대야리,0,64,0,0,0,0,74,0,4481034025,29
0,0,충청남도 예산군 대흥면 노동리,0,105,0,0,0,0,100,8,4481034027,20
30,0,충청남도 예산군 대흥면 탄방리,0,7,0,0,0,0,123,1,4481034030,46
0,0,충청남도 예산군 대흥면 갈신리,0,1,0,0,0,0,242,0,4481034033,145
0,0,충청남도 예산군 응봉면 지석리,0,0,3,0,0,0,175,13,4481035022,88
0,0,충청남도 예산군 응봉면 건지화리,0,0,38,0,0,0,206,51,4481035023,89
0,0,충청남도 홍성군 은하면 대천리,1,0,105,0,0,0,49,14,4480035021,83
1,0,충청남도 홍성군 은하면 대율리,2,1,103,0,0,0,31,2,4480035024,110
4,0,충청남도 홍성군 은하면 목현리,2,3,55,0,0,33,16,7,4480035027,44
0,0,충청남도 홍성군 은하면 덕실리,0,0,80,0,0,16,18,1,4480035029,57
0,0,충청남도 홍성군 결성면 성남리,0,22,118,0,0,103,18,10,4480036023,66
68,0,충청북도 괴산군 청천면 강평리,0,21,0,0,0,0,92,17,4376036024,1
0,0,충청북도 괴산군 청천면 평단리,0,6,0,0,0,0,479,67,4376036026,50
5,0,충청북도 괴산군 청천면 사담리,0,75,0,0,0,0,1196,120,4376036029,42
117,0,경기도 파주시 법원읍 대능리,0,0,7,0,0,0,167,8,4148025625,82
59,0,경기도 파주시 법원읍 직천리,0,0,0,0,0,0,271,8,4148025628,70
2,0,광주광역시 동구 금남로2가,0,0,0,0,0,0,0,0,2911013200,0
61,0,광주광역시 서구 양동,0,5,0,0,0,0,11,0,2914010400,0
1,0,광주광역시 서구 화정동,0,0,199,0,0,0,11,4,2914011900,122
4,0,광주광역시 서구 풍암동,0,14,110,0,0,0,122,124,2914012800,106
7,0,광주광역시 남구 사동,0,1,0,0,0,0,4,3,2915510100,0
0,0,광주광역시 남구 백운동,0,0,0,0,0,0,38,32,2915510500,27
0,0,광주광역시 남구 덕남동,0,9,8,0,0,0,177,31,2915510900,18
18,0,광주광역시 남구 양림동,0,2,0,0,0,0,20,23,2915511300,0
0,0,광주광역시 남구 압촌동,0,7,55,0,0,0,44,65,2915512100,54
22,0,광주광역시 남구 양과동,21,8,36,0,0,0,269,98,2915512600,53
82,0,광주광역시 남구 월성동,16,3,33,0,0,0,4,0,2915513000,11
0,0,충청남도 서산시 음암면 율목리,0,1,151,0,0,0,16,18,4421037024,147
4,0,충청남도 서산시 음암면 신장리,0,5,260,0,0,0,0,3,4421037027,211
0,0,경기도 시흥시 도창동,0,7,42,0,0,69,47,7,4139010900,75
9,0,경기도 시흥시 하중동,0,9,35,0,0,207,49,24,4139011900,41
0,0,경기도 시흥시 산현동,0,18,1,0,0,0,294,14,4139012300,101
0,0,경기도 시흥시 목감동,0,0,13,0,0,0,125,9,4139012600,125
14,0,경기도 시흥시 장현동,0,7,13,0,0,68,87,2,4139012900,64
84,0,경기도 군포시 당정동,0,6,12,0,0,0,47,0,4141010200,133
48,0,경기도 군포시 금정동,0,6,2,0,0,0,99,0,4141010500,100
5,0,경기도 군포시 도마교동,1,0,38,0,0,0,64,8,4141010900,85
21,0,경기도 의왕시 고천동,0,8,2,0,0,0,99,6,4143010100,102
17,0,경기도 의왕시 오전동,0,12,3,0,0,0,436,63,4143010500,144
6,0,경기도 의왕시 청계동,0,6,0,0,0,0,665,100,4143010800,147
40,0,경기도 하남시 하산곡동,1,9,0,0,0,0,588,106,4145010200,70
18,0,경기도 하남시 교산동,0,4,0,0,0,0,72,3,4145011700,51
21,0,경기도 하남시 상사창동,0,3,0,0,0,0,288,38,4145012000,48
10,0,충청북도 음성군 원남면 보천리,0,6,21,0,0,0,239,14,4377032021,141
11,0,충청북도 음성군 원남면 하당리,0,12,11,0,0,0,282,4,4377032025,144
0,0,충청북도 음성군 원남면 구안리,0,9,0,0,0,0,196,49,4377032028,56
43,0,충청북도 음성군 원남면 삼용리,0,25,31,0,0,0,330,4,4377032032,99
183,0,충청북도 음성군 맹동면,101,126,657,0,0,0,1285,5,4377033000,1108
16,0,충청북도 음성군 맹동면 마산리,25,7,77,0,0,0,6,0,4377033023,110
75,0,충청북도 음성군 맹동면 용촌리,32,15,94,0,0,0,0,0,4377033025,101
0,0,충청북도 음성군 맹동면 군자리,0,44,0,0,0,0,348,0,4377033030,52
81,0,충청북도 음성군 대소면 오산리,19,13,11,0,0,0,0,0,4377034021,8
0,0,충청북도 음성군 대소면 성본리,0,2,191,0,0,0,7,0,4377034024,239
15,0,충청북도 음성군 대소면 삼정리,26,7,182,0,0,0,0,4,4377034027,187
51,0,충청북도 음성군 대소면 미곡리,48,14,77,0,0,0,0,0,4377034028,96
0,0,경기도 양평군 용문면 연수리,0,20,2,0,0,0,1838,184,4183040025,157
21,0,경기도 이천시 마장면 양촌리,0,7,31,0,0,0,90,6,4150034022,56
4,0,경기도 이천시 마장면 회억리,0,1,29,0,0,0,169,1,4150034024,94
86,0,경기도 이천시 마장면 덕평리,0,12,58,0,0,0,72,27,4150034030,78
0,0,경기도 이천시 마장면 작촌리,0,1,69,0,0,0,165,17,4150034033,87
3,0,경기도 이천시 대월면 사동리,0,0,72,0,0,0,44,0,4150035026,108
10,0,경기도 이천시 대월면 대대리,0,2,27,0,0,0,165,4,4150035027,156
91,0,경기도 이천시 대월면 구시리,0,11,93,0,0,0,19,0,4150035030,90
21,0,경기도 이천시 대월면 장평리,8,13,27,0,0,0,66,13,4150035033,93
0,0,경기도 이천시 모가면 진가리,0,3,25,0,0,0,94,0,4150036021,137
51,0,경기도 이천시 모가면 송곡리,0,10,28,0,0,0,207,13,4150036024,119
15,0,경기도 이천시 모가면 원두리,0,3,38,0,0,0,71,0,4150036027,139
0,0,충청북도 단양군 어상천면 방북리,0,3,0,0,0,0,569,34,4380034026,70
0,0,충청북도 단양군 적성면 하리,0,0,0,0,0,0,325,53,4380035023,49
0,0,충청북도 단양군 적성면 성곡리,0,98,0,0,0,0,284,10,4380035024,17
0,0,충청북도 단양군 적성면 기동리,0,0,0,0,0,0,656,180,4380035027,11
0,0,충청북도 단양군 적성면 대가리,0,6,0,0,0,0,346,73,4380035030,26
0,0,충청북도 단양군 적성면 하원곡리,0,1,0,0,0,0,377,60,4380035032,48
0,0,충청북도 단양군 단성면 북상리,0,5,0,0,0,0,231,14,4380036021,31
0,0,충청북도 단양군 단성면 상방리,0,20,0,0,0,0,157,11,4380036023,14
0,0,충청북도 단양군 단성면 장회리,0,106,0,0,0,0,349,6,4380036027,25
53,0,경상남도 창녕군 이방면 모곡리,0,16,17,0,0,0,174,8,4874034027,63
79,0,경상남도 창녕군 이방면 거남리,0,5,81,0,0,0,140,1,4874034030,73
140,0,경상남도 창녕군 이방면 장천리,0,56,20,0,0,0,135,7,4874034032,44
90,0,경상남도 창녕군 유어면 부곡리,0,12,9,0,0,0,71,0,4874035021,23
53,0,경상남도 창녕군 유어면 세진리,0,73,21,0,0,0,253,2,4874035024,106
121,0,경상남도 창녕군 유어면 진창리,0,116,36,0,0,0,111,0,4874035027,60
98,0,경상남도 창녕군 유어면 풍조리,0,36,12,0,0,0,137,1,4874035029,36
22,0,경상남도 창녕군 대지면 모산리,0,2,33,0,0,0,10,0,4874036021,50
106,0,경상남도 창녕군 대지면 창산리,0,9,1,0,0,0,12,0,4874036024,14
15,0,경상남도 창녕군 대지면 구미리,0,2,32,0,0,0,37,0,4874036027,69
250,0,경상남도 창녕군 계성면,6,144,323,0,0,0,1177,200,4874037000,672
0,0,경상남도 창녕군 계성면 신당리,0,3,41,0,0,0,132,9,4874037023,77
28,8,경기도 용인시처인구 포곡읍 금어리,0,9,1,0,0,0,627,18,4146125022,135
129,7,경기도 용인시처인구 포곡읍 둔전리,0,17,4,0,0,0,14,7,4146125023,15
40,0,경기도 용인시처인구 포곡읍 영문리,4,12,7,0,0,0,106,12,4146125024,88
1,0,경기도 용인시처인구 포곡읍 마성리,7,3,8,0,0,0,309,26,4146125025,126
0,0,경기도 용인시처인구 포곡읍 가실리,0,18,0,0,0,0,390,42,4146125026,52
42,0,경기도 용인시처인구 포곡읍 전대리,20,14,25,0,0,0,80,31,4146125027,82
33,0,경기도 용인시처인구 포곡읍 유운리,12,17,9,0,0,0,261,52,4146125028,133
21,0,경기도 용인시처인구 포곡읍 신원리,0,5,42,0,0,0,344,14,4146125029,150
0,0,전라남도 신안군 증도면 병풍리,0,56,0,0,0,185,305,11,4691031025,34
0,0,전라남도 신안군 임자면 대기리,191,41,0,0,0,477,279,69,4691032022,38
25,0,전라남도 신안군 임자면 삼두리,0,28,0,0,0,51,580,96,4691032025,83
0,0,전라남도 신안군 임자면 수도리,0,2,0,0,0,8,91,29,4691032028,4
0,0,전라남도 신안군 자은면 대율리,0,33,0,0,0,135,277,126,4691033023,43
0,0,전라남도 신안군 자은면 백산리,179,20,0,0,0,543,250,5,4691033027,16
0,0,전라남도 신안군 비금면,88,337,0,0,0,2196,1918,448,4691034000,111
0,0,전라남도 신안군 비금면 도고리,21,28,0,0,0,220,28,12,4691034023,2
0,0,전라남도 신안군 비금면 지당리,2,42,0,0,0,440,70,15,4691034026,6
0,0,전라남도 신안군 비금면 고서리,0,18,0,0,0,88,209,73,4691034029,8
0,0,전라남도 신안군 도초면 발매리,0,21,0,0,0,152,159,48,4691035021,5
0,0,전라남도 신안군 도초면 오류리,0,12,0,0,0,59,220,60,4691035024,19
46,0,경상북도 청송군 파천면 관리,0,25,1,0,0,0,436,39,4775036032,119
29,0,경상북도 청송군 파천면 덕천리,0,16,0,0,0,0,552,38,4775036034,108
0,0,경상북도 청송군 파천면 병부리,0,1,2,0,0,0,270,24,4775036037,35
40,0,경상북도 청송군 파천면 신기리,0,51,0,0,0,0,699,85,4775036041,96
314,0,경상북도 청송군 진보면,240,509,994,0,0,0,6738,859,4775037000,1325
0,0,경상북도 청송군 진보면 합강리,0,121,18,0,0,0,204,33,4775037039,18
0,0,경상북도 청송군 진보면 추현리,0,17,60,0,0,0,336,29,4775037041,41
57,0,경상북도 청송군 진보면 광덕리,6,47,62,0,0,0,133,30,4775037044,75
66,0,경상북도 청송군 진보면 시량리,74,36,131,0,0,0,632,42,4775037047,163
14,0,경상북도 영양군 영양읍 서부리,0,3,50,0,0,0,248,69,4776025022,76
0,0,경상북도 영양군 영양읍 황용리,0,1,22,0,0,0,209,30,4776025025,22
0,0,경상북도 영양군 영양읍 무학리,0,0,13,0,0,0,353,52,4776025030,3
6,0,충청북도 충주시 앙성면 중전리,0,6,24,0,0,0,607,30,4313037025,204
11,0,충청북도 충주시 앙성면 목미리,0,2,0,0,0,0,511,35,4313037027,152
17,0,충청북도 충주시 앙성면 용대리,0,10,0,0,0,0,531,72,4313037030,99
39,0,충청북도 충주시 앙성면 돈산리,0,16,4,0,0,0,299,42,4313037033,73
63,0,충청북도 충주시 금가면 유송리,0,130,100,0,0,0,10,0,4313039023,65
4,0,충청북도 충주시 금가면 문산리,0,30,135,0,0,0,26,0,4313039026,182
36,0,충청북도 충주시 금가면 사암리,34,8,116,0,0,0,28,2,4313039029,193
55,0,충청북도 충주시 동량면 조동리,0,126,9,0,0,0,1303,244,4313040021,178
0,0,충청북도 충주시 동량면 지동리,0,208,0,0,0,0,1452,167,4313040023,27
3,0,경상남도 고성군 개천면 가천리,0,21,12,0,0,0,285,89,4882038023,41
1,0,경상남도 고성군 개천면 용안리,0,4,3,0,0,0,269,78,4882038025,56
6,0,경상남도 고성군 개천면 예성리,0,20,10,0,0,0,227,15,4882038028,111
0,0,경상남도 고성군 구만면 효락리,4,6,0,0,0,0,147,65,4882039021,88
0,0,경상남도 고성군 구만면 용와리,0,3,1,0,0,0,146,66,4882039025,99
0,0,경상남도 고성군 회화면 봉동리,2,22,72,0,0,22,383,43,4882040023,152
5,0,경상남도 고성군 회화면 녹명리,0,3,11,0,0,0,114,16,4882040026,41
24,0,경상남도 고성군 마암면 삼락리,0,39,73,0,0,32,285,6,4882041022,121
8,0,경상남도 고성군 마암면 도전리,0,11,26,0,0,0,280,40,4882041025,155
0,0,경상남도 고성군 마암면 장산리,0,4,0,0,0,0,43,0,4882041026,74
0,0,경상남도 고성군 마암면 석마리,0,11,1,0,0,0,256,44,4882041029,83
41,0,경기도 용인시처인구 원삼면 목신리,0,21,18,0,0,0,366,96,4146134029,123
0,0,경기도 용인시처인구 원삼면 학일리,0,7,66,0,0,0,357,6,4146134030,144
0,0,경기도 용인시처인구 원삼면 문촌리,0,7,38,0,0,0,130,17,4146134031,113
55,0,경기도 용인시처인구 원삼면 가재월리,16,7,11,0,0,0,24,0,4146134032,41
797,0,경기도 용인시처인구 백암면,57,166,1053,0,0,0,2321,102,4146135000,2077
42,0,경기도 용인시처인구 백암면 백암리,0,8,44,0,0,0,44,0,4146135021,85
28,0,경기도 용인시처인구 백암면 박곡리,0,8,88,0,0,0,462,4,4146135022,220
115,0,경기도 용인시처인구 백암면 백봉리,13,25,150,0,0,0,131,3,4146135023,225
97,0,경기도 용인시처인구 백암면 고안리,0,15,172,0,0,0,202,0,4146135024,209
58,0,경기도 용인시처인구 백암면 옥산리,0,23,201,0,0,0,141,1,4146135025,255
109,0,경기도 용인시처인구 백암면 장평리,16,15,46,0,0,0,10,31,4146135026,61
0,0,충청북도 보은군 회남면 남대문리,0,24,0,0,0,0,441,63,4372037039,9
60,0,충청남도 청양군 목면 안심리,4,18,82,0,0,0,131,25,4479034024,104
7,0,충청남도 청양군 목면 본의리,1,21,122,0,0,0,379,82,4479034026,122
58,0,충청남도 청양군 청남면 청소리,0,23,12,0,0,0,153,10,4479035021,60
80,0,충청남도 청양군 청남면 천내리,0,103,23,0,0,0,324,27,4479035024,64
108,0,충청남도 청양군 청남면 중산리,0,32,42,0,0,0,28,2,4479035026,59
245,0,충청남도 청양군 청남면 인양리,0,47,31,0,0,0,54,4,4479035028,53
50,0,충청남도 청양군 청남면 아산리,0,5,59,0,0,0,94,2,4479035030,88
52,0,충청남도 청양군 장평면 중추리,0,8,83,0,0,0,154,22,4479036021,70
19,0,충청남도 청양군 장평면 미당리,0,8,53,0,0,0,99,11,4479036023,75
14,0,충청남도 청양군 장평면 지천리,0,21,7,0,0,0,435,58,4479036026,37
0,0,충청남도 청양군 장평면 화산리,0,13,9,0,0,0,510,76,4479036028,92
79,0,전라남도 순천시 서면 동산리,0,14,3,0,0,0,200,85,4615032025,10
125,0,전라남도 순천시 서면 선평리,0,20,0,0,0,11,5,0,4615032028,23
12,0,전라남도 순천시 서면 구상리,0,8,0,0,0,0,714,110,4615032030,96
62,0,전라남도 순천시 서면 판교리,0,22,0,0,0,0,809,133,4615032033,36
2,0,전라남도 순천시 황전면 죽청리,0,8,0,0,0,0,1054,198,4615033021,9
14,0,전라남도 순천시 황전면 괴목리,0,9,0,0,0,0,156,31,4615033024,31
18,0,전라남도 순천시 황전면 황학리,0,8,0,0,0,0,381,73,4615033026,52
33,0,전라남도 순천시 황전면 월산리,0,14,0,0,0,3,180,43,4615033027,28
59,0,전라남도 순천시 황전면 선변리,0,29,6,0,0,0,308,74,4615033030,57
14,0,전라남도 순천시 황전면 모전리,0,6,0,0,0,0,412,74,4615033034,38
14,0,전라남도 순천시 월등면,0,35,54,0,0,0,2840,1172,4615034000,292
8,0,전라남도 순천시 월등면 농선리,0,4,0,0,0,0,163,40,4615034022,73
0,0,경기도 연천군 신서면 도밀리,0,0,0,0,0,0,86,9,4180036027,0
0,0,충청남도 홍성군 결성면 무량리,0,0,109,0,0,0,61,40,4480036026,116
17,0,충청남도 홍성군 결성면 용호리,13,0,85,0,0,0,25,6,4480036028,74
0,0,충청남도 홍성군 서부면 이호리,0,2,36,0,0,32,203,33,4480037021,141
0,0,충청남도 홍성군 서부면 상황리,0,3,96,0,0,10,104,3,4480037024,140
0,0,충청남도 홍성군 서부면 남당리,0,11,170,0,0,59,70,5,4480037027,114
0,0,충청남도 홍성군 서부면 양곡리,0,0,70,0,0,0,107,10,4480037029,78
1,0,경상남도 진주시 금곡면 송곡리,0,2,15,0,0,0,213,3,4817033023,82
116,0,경상남도 진주시 금곡면 정자리,0,23,19,0,0,0,113,6,4817033024,65
5,0,경상남도 진주시 내동면,0,306,278,0,0,0,1927,17,4817031000,672
49,0,경상남도 진주시 이반성면 용암리,9,8,19,0,0,0,231,1,4817037024,94
97,0,충청남도 공주시 의당면 오인리,0,18,0,0,0,0,54,1,4415036023,13
119,0,충청남도 공주시 의당면 청룡리,0,13,121,0,0,0,198,22,4415036026,106
36,0,경기도 양평군 개군면 자연리,4,4,20,0,0,0,35,0,4183041028,50
0,0,경기도 양평군 개군면 주읍리,0,0,38,0,0,0,124,17,4183041031,62
